"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"Mandaê","Mandaê is creating the future of parcel logistics. We organize data on Brazil’s logistics players, connecting them intelligently to construct the best routes for each package shipped by our customers. 

What we’re doing has never been done before, anywhere in the world. It’s why we’re well-funded with backing from some of Latin America and the world’s best investors, including the World Bank’s IFC Group, UPS, Monashees, Qualcomm Ventures, Mercado Libre, Performa, Valor Capital, Tekton Ventures, FJ Labs, Hans Hickler (former CEO of DHL Express-USA) and others.

Mandaê won the “Top Startups” award in 2018 by LinkedIn as one of the top 25 most desired startups in Brazil, and was selected by the World Economic Forum as one of the top 50 startups creating the most impact in Latin America.  

We’re looking for extremely talented people who are motivated by difficult challenges and find meaning in impactful work. If this is you, check out our jobs at  jobs.kenoby.com/mandae/","Freight and Package Transportation","51-200 employees","Privately Held","São Paulo","Brazil","mandae.com.br","https://www.linkedin.com/company/mandaê"
,"SICEPAT EKSPRES INDONESIA","PT SiCepat Ekspres adalah perusahaan ekspedisi yang berdiri sejak tahun 2014, dimana pengiriman 15Jam Sampai untuk wilayah Jabodetabek dan Bandung serta pengiriman 1hari Sampai untuk kota besar seluruh wilayah Indonesia merupakan focus utama dalam pelayanannnya. Berbasis sistem teknologi terkini, SiCepat Ekspres mempunyai cabang dan gerai yang tersebar di seluruh kota di Indonesia, mempunyai slogan Ketika Semua Jadi Mudah, dimana SiCepat Ekspres menjawab segala kebutuhan dan keinginan pelaku bisnis e-commerce.","Freight and Package Transportation","10,001+ employees","Public Company","Jakarta Pusat, DKI JAKARTA","Indonesia","sicepat.com","https://www.linkedin.com/company/sicepat-ekspres-indonesia"
,"FedEx Canada","Most people know FedEx Canada as a reliable shipper, committed to getting your package - large or small - to its destination on time. But FedEx Canada is also a technological innovator, a supporter of community and global charities, a dedicated employer and much more. We connect 90% of the world's GDP with door-to-door, customs-cleared service, all backed by our money-back guarantee.*  Visit fedex.ca to learn more.

Community Guidelines – https://www.fedex.com/en-ca/about/social-community-guidelines.html
---------------------------------------------------------------------
La plupart des gens connaissent FedEx Canada en tant qu’expéditeur fiable, qui s'engage à livrer les colis à destination à temps, peu importe leurs dimensions. Mais FedEx Canada est aussi une entreprise aux technologies novatrices, un commanditaire d’organismes de bienfaisance locaux et internationaux, un employeur engagé et bien plus. L'entreprise relie 90 % du PIB mondial grâce à ses services de livraison porte-à-porte et dédouanés, assortis de sa garantie de remboursement*. Pour plus d’informations, visitez fedex.ca.

Directives pour la communauté –
https://www.fedex.com/fr-ca/about/social-community-guidelines.html","Freight and Package Transportation","5,001-10,000 employees","Public Company","Mississauga, Ontario","Canada","fedex.ca","https://www.linkedin.com/company/fedexcanada"
,"The Courier Guy","With 200 nationwide Kiosks, 2500 drivers and a network of 1200 smart lockers, The Courier Guy has you and South Africa covered. We would love to handle your package!","Freight and Package Transportation","1,001-5,000 employees","Privately Held","Randburg, Gauteng","South Africa","thecourierguy.co.za","https://www.linkedin.com/company/the-courier-guy-sa"
,"PT. Tiki Jalur Nugraha Ekakurir (JNE)","PT. Tiki Jalur Nugraha Eka Kurir, atau lebih dikenal dengan JNE EXPRESS, adalah sebuah perusahaan logistik dan ekspedisi barang asli Indonesia yang berkantor pusat di Jalan Tomang Raya No. 11, Jakarta Barat. JNE dikenal sebagai salah satu perusahaan ekspedisi barang terbesar di Indonesia, berkat jaringan dan jangkauan area distribusinya yang mencakup lebih dari 83.000 kota, termasuk kabupaten, desa, dan pulau terluar, dengan gerai penjualan berjumlah lebih dari 8.000 titik dan mempekerjakan lebih dari 50.000 karyawan di seluruh Indonesia.","Freight and Package Transportation","10,001+ employees","Privately Held","Jakarta Barat, Jakarta Barat","Indonesia","jne.co.id","https://www.linkedin.com/company/pt--tiki-jalur-nugraha-ekakurir-jne-"
,"Worldwide Express","Worldwide Express, a part of WWEX Group, is a top-rated third-party logistics provider, helping more than 113,000 small to medium-sized businesses ship smarter. We are a part of the largest authorized UPS  reseller in the nation, as well as the second-largest privately held freight brokerage in the country, arranging the delivery of 53 million small package, LTL and truckload shipments annually.   

When you work with Worldwide Express you’ll have a proactive logistics expert on your team, who’s ready to provide you with practical ideas to save your business time and money. You’ll benefit from a streamlined shipping platform that allows you to quickly create and track your shipments and access an impressive portfolio of more than 75 top freight carriers 45K+ full truckload carriers and the nation’s leading small-package carrier, UPS . 

Follow us to learn more, and visit our website, www.wwex.com. Find us on X (@CorporateWWE), Instagram (@WorldwideExpress), and Facebook (@WorldwideExpress) for more insights into the benefits of Worldwide Express and the #WWEXlife.","Freight and Package Transportation","1,001-5,000 employees","Privately Held","Dallas, Texas","United States","wwex.com","https://www.linkedin.com/company/worldwide-express"
,"Inter Rapidísimo","En Inter Rapidísimo contamos con una red logística integral, en la cual prestamos servicios de MENSAJERÍA Y CARGA con los más altos estándares de calidad.  

Entregamos lo mejor de cada colombiano en los 1.103 municipios de Colombia, con la mayor cobertura en el exterior a través de grandes alianzas estratégicas. En la actualidad nuestra compañía ha crecido un 78%   llegando a más de 1.300 centros de recepción moderna, flota de vehículos adecuada para el transporte de mercancías y convenios con las mejores aerolíneas.","Freight and Package Transportation","5,001-10,000 employees","Privately Held","Bogotá, Bogotá D.C.","Colombia",,"https://www.linkedin.com/company/inter-rapidísimo"
,"Purolator Inc.","Purolator Inc. is a leading integrated freight, package and logistics solutions provider. Delivering its customers’ promises since 1960, Purolator continues to expand its reach and renowned service levels and reliability to more people, more businesses and more places across the country and the world. Purolator is proud of its Canadian heritage and is focused on sustainably positioning itself for future growth and success. Purolator is also committed to contributing to the well-being of the communities it serves and where more than 14,000 of its employees love, work and play.  

Purolator's Social Media Guidelines: https://www.purolator.com/sites/default/files/2022-06/social-media-guidelines.pdf

À propos de Purolator
PurolatorInc. est un fournisseur de pointe de solutions intégrées de logistique et d’expédition de fret et de colis. Permettant à ses clients de tenir leurs promesses depuis1960, Purolator continue d’élargir sa portée, sa fiabilité et ses niveaux de service réputés pour joindre davantage de particuliers, d’entreprises et de localités, partout au pays et dans le monde entier. Purolator est fière de son héritage canadien et veille à assurer sa durabilité, se positionnant pour croître et prospérer. Elle est également vouée à contribuer au bien-être des collectivités qu’elle sert, et dans lesquelles vivent, travaillent et se détendent ses plus de14000 employés.","Freight and Package Transportation","10,001+ employees","Privately Held","Mississauga, Ontario","Canada","purolator.com","https://www.linkedin.com/company/purolatorinc"
,"BRT Corriere Espresso","Fin dalla sua fondazione nel 1928, BRT è un’organizzazione capillare e flessibile, in grado di soddisfare le esigenze di distribuzione e di logistica integrata delle aziende che ricercano un unico interlocutore per
il trasporto espresso, lo stoccaggio, la movimentazione, e la consegna delle loro spedizioni in Italia, in Europa e nel Mondo.

Una capillarità sul territorio nazionale che si articola in:
- oltre 200 filiali
- oltre 7.500 punti BRT-fermopoint

Dal 2017, BRT è entrata a far parte di Geopost, uno dei leader mondiali nel trasporto, che combina tecnologia, innovazione e conoscenza dei mercati locali per fornire a clienti e destinatari un servizio flessibile e su misura.","Freight and Package Transportation","1,001-5,000 employees","Privately Held","BOLOGNA, BO","Italy","brt.it","https://www.linkedin.com/company/brt-corriere-espresso"
,"LBC Express, Inc.","Our Company
 
Luzon Brokerage Corporation (LBC) was founded in the 1950's as a brokerage and air cargo event. LBC initially operated as an air cargo forwarding service provider and was the first to introduce 24-hour air cargo delivery service in the country. LBC soon became a respected leader offering fast and reliable Express Courier and Money Remittance service throughout the Philippines. Today, LBC offers the widest coverage and network with over 1,000 strategically located branches nationwide.

Our Global Expansion
 
LBC's continuous and aggressive growth in the domestic market made it clear what the next major move needed to be: setting foot overseas. Thus, in 1985 the first LBC branch outside the country was established in San Francisco, California. Since then, we never stopped moving. Today, you'll find us all over North America, the Middle East, Asia Pacific, Europe and Oceania, establishing more than 3,000 branches and affiliations worldwide.","Freight and Package Transportation","5,001-10,000 employees","Privately Held","Pasay City, NCR","Philippines","lbcexpress.com","https://www.linkedin.com/company/lbc-express-inc-"
,"Anteraja","Anteraja is a company that moves within delivery service and logistics, spanning over the far-east of Indonesia to the far-west. Of course, it’s only necessary that every service that we offer come with an app, and it doesn’t stop there–– our system is fully automated by a network of artificial intelligence (AI).

Not only we care about intellects and talents of our human resources, we also care about giving back to the community. Our culture is stemmed from the notion of #JadiOrangBaik, which directly translates to ‘be a person of kindness’. We believe in democratizing our services and to help independent businesses grow with the tools that we offer to them.

Our investors include PT Adi Sarana Armada. Tbk, PT Semangat Bambu Runcing, and Time Prestige International, Ltd.","Freight and Package Transportation","10,001+ employees","Partnership","South Jakarta, DKI Jakarta","Indonesia","anteraja.id","https://www.linkedin.com/company/anteraja"
,"DPD France","Transport de colis et documents pour les entreprises.

Créé en 1995, Exapaq est le spécialiste routier du transport rapide de colis et documents de moins de 30 kilos en BtoB, J+1 non garanti pour le national et de J+1 à J+5 en DPD Classic pour l'export.

- prés de 2000 collaborateurs
- 56 agences
- 5 centres de tris
- Entreprise certifiée Iso 9001 et Certipharm","Freight and Package Transportation","1,001-5,000 employees","Privately Held","Issy-les-Moulineaux, Île-de-France","France","dpd.fr","https://www.linkedin.com/company/dpdfrance"
,"DC LOGISTICS BRASIL","Desde 1994 movemos cargas, culturas, negócios, pessoas e sonhos ao redor do mundo. Hoje, temos 300 colaboradores e 12 escritórios espalhados pelo Brasil. Atuamos em todo o Globo e transportamos os mais diversos produtos tendo como missão agregar valor aos negócios de nossos clientes com soluções logísticas inovadoras e otimizadas.

A DC busca impulsionar aquilo que mais valoriza: as pessoas. Profissionais que fazem a diferença, levando o nosso propósito adiante. É pensando nas pessoas que nos tornamos GPTW! 

São as pessoas que movem a DC, pessoas como essa grande e talentosa equipe. Parte importante da DC é saber valorizá-las, empoderar, desenvolver e dar oportunidades a quem está conosco.

Conheça mais sobre nós e sobre nossas oportunidades: https://dclogisticsbrasil.com/contato/carreira/

Entre para o time de #pessoasmovempessoas","Freight and Package Transportation","201-500 employees","Privately Held","itajaí","Brazil","dclogisticsbrasil.com","https://www.linkedin.com/company/dc-logistics-brasil"
,"Nejoum Al Jazeera","Shipping your Cars from
all American Auctions
Working day and night to facilitate your car transportation starting from providing buyer accounts, towing, shipping, clearance and tracking it at all times","Freight and Package Transportation","51-200 employees","Public Company","Industrial Area - Industrial Area 4 - Sharjah","United Arab Emirates","naj.ae","https://www.linkedin.com/company/nejoum-aljazeer"
,"Poste Maroc (Barid Al Maghrib)","Groupe Marocain de services détenu par l’Etat, Poste Maroc est une entreprise multi-métiers créée en tant qu’établissement public par le Dahir n°1-97-162 du 7 août 1997 portant promulgation de la loi n°24-96 relative à la poste et aux télécommunications. En 2010, Poste Maroc a été transformée en société anonyme conformément au Dahir n°1-10-09 du 26 Safar 1431  portant promulgation de la loi n°07-08. 

Opérant dans le courrier, la messagerie-colis, les services financiers, le transport, la logistique et les nouvelles formes d’identification numérique et de communication, telles que la certification électronique pour les échanges dématérialisés et les services eGov, Poste Maroc a pour mission de rapprocher les citoyens, les administrations et les entreprises à travers des solutions innovantes, son large réseau de distribution et en s’appuyant sur les expertises de ses quatre filiales : Al Barid Bank, EMS Chronopost International Maroc, Société Marocaine de Distribution et Transport de Marchandises et de Messageries et Barid Media.

Considérée comme l’un des principaux employeurs au Maroc avec 9 000 collaborateurs, le Groupe a réalisé en 2016 un chiffre d’affaires de 2,45 milliards de Dirhams.","Freight and Package Transportation","5,001-10,000 employees","Government Agency","Rabat","Morocco","poste.ma","https://www.linkedin.com/company/groupe-poste-maroc"
,"CTT Express Paquetería Urgente","CTT Express es la empresa ibérica líder de envíos en 24 horas.

Ofrecemos calidad, fiabilidad y flexibilidad gracias a que apostamos por invertir en tecnología e innovación.

Contamos con máquinas de alta capacidad de clasificación que nos ayuda a repartir más de 200.000 envíos diarios.

Nos integramos con tu tienda y tu portal online para que no tengas que preocuparte por nada. 

Y entregamos tus compras online con un 98% de calidad. En tu casa, en tu trabajo y donde tú quieras. 

Puedes contactarnos en el  900 110 898 

Y también por correo electrónico hrs.sac@cttexpress.com (Pon LinkedIn en el asunto)","Freight and Package Transportation","501-1,000 employees","Privately Held","Coslada, Madrid","Spain","cttexpress.com","https://www.linkedin.com/company/cttexpress"
,"Zajel_official","At ZAJEL, we pride ourselves on delivering tomorrow’s innovation today. Our mission is to redefine logistics through cutting-edge technology, reliable global solutions, and a customer-first approach. Since our journey began in 2008, we have grown to become one of the UAE’s fastest-growing logistics companies, trusted by enterprises, SMEs, and individuals alike.

We specialise in express courier, freight, special projects, and government services, delivering tailored, cost-effective solutions—from domestic and international logistics to sector-specific expertise—empowering businesses to thrive efficiently at every step.

As a proud member of the International Chamber of Digital Economy (ICDE), we stay ahead of industry trends, driving forward-thinking solutions that go beyond boundaries. 

By combining trust, innovation, and advanced systems, we are committed to creating a smarter, more connected logistics future for our customers—delivering excellence, everywhere.","Freight and Package Transportation","51-200 employees","Public Company","Dubai, United Arab Emirates","United Arab Emirates","zajel.com","https://www.linkedin.com/company/zajel-courier-services"
,"SMSA","SMSA Express is a market leader in the courier industry. It boasts a solid business platform through which it have provided services to tens of thousands of businesses and individuals since 1994.
Since commencing business, SMSA Express has developed a range of services, including international and domestic express transportation, road, sea and airfreight, customs clearance, e-commerce solutions, special services for the health care sector, special delivery channel, mailroom management and many other services that qualify SMSA Express as the ideal logistics partner for prominent companies.
SMSA provides its distinctive services to numerous organizations and governmental entities, which depend on time sensitive service and security compliance. It is proud to serve businesses that demand a high level of care and quality.
SMSA Express, which, apart from its specialized logistics services, strives to meet the needs of citizens and businesses for domestic and international parcel delivery. SMSA Express has established a vast network that connects 230 countries together.
SMSA provides the best, most cost-effective, diverse express, freight, outbound and inbound shipping services available. In addition to SMSA’s parcel pick-up and delivery services, freight forwarding services, logistics services and tailor-made solutions, the operations are supported by a dedicated customs clearance department for clearing all incoming shipments either by air, road or sea.","Freight and Package Transportation","10,001+ employees","Privately Held","Riyadh","Saudi Arabia","smsaexpress.com","https://www.linkedin.com/company/smsaexpress"
,"UniUni","Founded in 2019 and headquartered in Richmond, B.C., Canada, UniUni is a leading technology-enabled logistics company revolutionizing the last-mile delivery landscape for the e-commerce industry. 

As a platform that seamlessly integrates advanced technology with efficient delivery solutions, UniUni enables businesses to provide a superior online shopping experience, ensuring unparalleled efficiency and customer satisfaction. 

UniUni serves a diverse range of clients—from e-commerce platforms to online retailers and brands—and offers exceptional service across North America.","Freight and Package Transportation","501-1,000 employees","Privately Held","Richmond, British Columbia","Canada","uniuni.com","https://www.linkedin.com/company/uniunidelivery"
,"Pos Malaysia Berhad","Pos Malaysia Berhad [199101019653 (229990-M)] is the national postal and parcel service provider and sole licensee for universal postal services in Malaysia. With a history of over 200 years, the company has diversified beyond the traditional provision of mail and parcel delivery to also offer retail, logistics, and aviation products and services. It has also pivoted from a mail company that also delivers parcels, to a parcel delivery company that also delivers mail. 

Pos Malaysia has the most extensive last-mile reach, delivering to more than 11 million addresses nationwide. It also has a network of more than 3,800 touchpoints with presence across the country providing Malaysians the most comprehensive retail network. 

Pos Malaysia is majority-owned by conglomerate DRB-HICOM Berhad.","Freight and Package Transportation","10,001+ employees","Public Company","kuala lumpur","Malaysia","pos.com.my","https://www.linkedin.com/company/pos-malaysia-berhad"
,"Lion Parcel","Lion Parcel (PT Lion Express) is a logistics company established on 14 February 2013 serving first and last mile for both domestic and international deliveries. 

Supported by more than 7,000 agents, 15,000 delivery couriers, and 3.000 fleets, Lion Parcel’s delivery network currently reaches 98% of sub-districts across 34 provinces in Indonesia. Lion Parcel is also supported by Lion Group’s network and infrastructure to connect people without time and distance limitations. 

With the vision to build the most reliable and seamless logistic company, Lion Parcel strives to continuously innovate and adapt together with more than 1,000 staff aiming to provide best delivery services for Indonesian customers.","Freight and Package Transportation","1,001-5,000 employees","Privately Held","Kedoya Selatan, Jakarta","Indonesia","lionparcel.com","https://www.linkedin.com/company/lion-parcel"
,"NACEX","NACEX es una compañía líder en el segmento de la mensajería exprés en España, Portugal, Andorra y Benelux, y forma parte de Logista.

Desde su fundación en 1995, NACEX está especializada en la mensajería urgente de paquetería y documentación entre empresas (B2B) y particulares (B2C), y ofrece una amplia gama de servicios nacionales, internacionales y de valor añadido que se adaptan a las necesidades de entrega más exigentes del mercado. 

NACEX ha consolidado una red de franquicias en exclusiva en España, Andorra y Portugal que garantizan una total cobertura, herramientas tecnológicas de última generación que permiten, entre otras cosas, la trazabilidad de los envíos en tiempo real, y sistemas de comunicación con los clientes que están a la vanguardia del sector, respondiendo de esta forma a los requerimientos de cada uno de ellos.

NACEX cubre las necesidades de transporte con total garantía de calidad.","Freight and Package Transportation","1,001-5,000 employees","Privately Held","L'Hospitalet de Llobregat, Barcelona","Spain","nacex.com","https://www.linkedin.com/company/nacex"
,"DHL Express Italy","Presente in oltre 220 Paesi nel mondo con proprie sedi e persone, la nostra azienda è in grado di unire alla capillarità del network la conoscenza approfondita dei mercati locali, delle procedure doganali e delle caratteristiche di trasporto e distribuzione specifiche dei diversi Paesi.

Ogni giorno in ogni luogo del mondo, offriamo servizi di trasporto personalizzabili in base alle specifiche esigenze delle imprese, dialoghiamo con gli Enti Doganali e gli attori del mercato per trovare soluzioni sempre più rapide, in grado di rispettare le scadenze anche nei luoghi più remoti e cerchiamo soluzioni per rendere il nostro lavoro sempre più sostenibile verso l'ambiente e la società.

Nel processo di Internazionalizzazione, siamo il partner delle imprese che sviluppano il proprio business all'estero, supportando e facilitando le operazioni di esportazione ed importazione.","Freight and Package Transportation","10,001+ employees","Privately Held","Peschiera Borromeo, Milano","Italy","dhl.com","https://www.linkedin.com/company/dhl-express-italy"
,"MRW","El Grupo MRW nace en 1977. De capital 100% nacional. Es la marca de transporte urgente para envíos nacionales e internacionales con mayor implantación, más de 10.000 personas están vinculadas a la marca en más de 550 oficinas y 56 plataformas logísticas en Andorra, España, Gibraltar y Portugal. El Grupo realiza una media de 62 millones de envíos anuales, aportando soluciones de negocio concretas para todo tipo de empresas y particulares. MRW ha sido pionera en la implantación del e-Commerce y se ha convertido en especialista del sector, así como de satisfacer la demanda de los clientes particulares. Valores diferenciales de MRW son Compromiso, Eficiencia, Transparencia, Innovación y el perfeccionamiento, día a día, de la calidad del servicio.

twitter.com/mrw_es
facebook.com/mrwespana
instagram.com/mrw_es/
youtube.com/MRWURGENTE
plus.google.com/+MRW","Freight and Package Transportation","501-1,000 employees","Privately Held","El Prat de Llobregat, Barcelona","Spain","mrw.es","https://www.linkedin.com/company/mrw"
,"Paack","At Paack, we develop technology-driven delivery solutions.
We help leading retailers and e-commerce brands offer flexible, sustainable and customer-centric deliveries.

Based in Barcelona, we’re redefining last-mile logistics and leading the shift toward sustainable urban delivery across Europe.","Freight and Package Transportation","501-1,000 employees","Privately Held","Barcelona, Catalonia","Spain","paack.co","https://www.linkedin.com/company/paack-official"
,"GFL Logística","Formado em um conceito inovador o Grupo GFL é composto de profissionais com ampla experiência em logística. Nossas operações são desenhadas para trazer simplicidade e segurança ao processo, sempre visando o melhor resultado  de custo e rentabilidade  para todas as partes integrantes - Embarcadores e Operadores. Como Operador Logístico atuamos em duas frentes: Clientes Diretos e Distribuição de Last Mile para Operadores Logísticos.","Freight and Package Transportation","1,001-5,000 employees","Partnership",,,"gflogistica.com.br","https://www.linkedin.com/company/grupofivelogistica"
,"D.B. Group","We design turn-key global freight-forwarding and logistics solutions through a customized range of transport services worldwide (air, sea, road and rail). 

With 48 subsidiaries in 20+ countries worldwide, we are a reliable partner for all logistics, shipping and supply chain management solutions. We manage the most complex problems of our clients through precise and innovative planning, always looking at our customers’ issues as if they were our own.

We believe in constant training, allowing our global team to gain expertise and acquire flexibility: a challenging working environment, a culture of cooperation and a push for constant personal and professional growth define employees’ experience in D.B. Group.

As players in a world-wide scenario, we are always looking for proactive, open minded, solution oriented and ready to travel people, capable to adhere to our clients’ needs.","Freight and Package Transportation","501-1,000 employees","Privately Held","Montebelluna, Veneto","Italy","dbgroup.net","https://www.linkedin.com/company/d-b-group-spa"
,"Anjun","A Anjun é uma empresa de logística global com foco no mercado crossborder e atuação no modelo full logistics. Um dos nossos grandes diferenciais é oferecer opções completas de serviços, de first a last mile.

Criada em 2011, se dedica aos interesse dos vendedores de e-commerce, integrando vários recursos de logística para uma entrega mais prática, rápida e simples
A proposta da Anjun é colocar no passado o pensamento de que a compra da China é sempre demorada. Com a logística adequada, os pedidos do outro lado do mundo estarão nas mãos do cliente mais rápido do que nunca.
A Anjun trabalha com mais de 30 mil sellers. A confiança na eficiência do nosso trabalho é o que atrai grupos tão grandes do mercado online internacional.","Freight and Package Transportation","501-1,000 employees","Privately Held","São Paulo, SP","Brazil","anjunexpress.com","https://www.linkedin.com/company/anjun"
