"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"WFFSA","No organization is as uniquely positioned to meet the needs of floral distribution today as WFFSA. We understand the logistical, operational and marketing challenges that both wholesalers and suppliers face in a changing market.

We tackle the big issues – increasing profitability, improving logistics and reducing operational costs – as well as the every day ones, like helping you find new sources, new customers and new ways to sell.

WFFSA's programs, services, events and communications are designed to provide the solutions, guidance and information your business demands today – and into the future.

WFFSA is the one - and only - association solely dedicated to the floral wholesale business and its suppliers.

Let WFFSA become a valuable resource for you and your company.","Retail Florists","11-50 employees","Non Profit","Washington, District of Columbia","United States","wffsa.org","https://www.linkedin.com/company/wffsa"
,"Simply Phoolish","At Simply Phoolish, we intertwine the art of floral design with the essence of luxury, transforming spaces and occasions into unforgettable experiences. Born in 2021 from a passion for exquisite blooms and innovative arrangements, our online atelier brings a fresh perspective to floral artistry, serving both individual enthusiasts and businesses across the region.

For businesses, our tailored floral design services offer more than just decor; they are a statement of your brand's aesthetic and commitment to quality. From crafting bespoke corporate subscriptions that elevate office spaces to designing memorable setups for corporate events, our team ensures each petal contributes to a lasting impression.

We were the first to begin a flower subscription service in Delhi NCR and cater to those who appreciate the evolving beauty of nature, delivering handpicked floral delights to your doorstep. 

Having designed and executed events of various scale, from a big fat Indian weddings, grand corporate celebrations to more intimate and closed knit events, Simply Phoolish is your partner in creating moments that bloom with elegance and personality.

Discover how we can help your business bloom. Connect with us to bring unparalleled floral artistry to your office or next project.","Retail Florists","11-50 employees","Privately Held","New Delhi, Delhi","India","simplyphoolish.com","https://www.linkedin.com/company/simplyphoolish"
,"Bloomable","We’re BLOOMABLE. We started our journey as SA Florist and this is our story. 

Bloomable is a made up word. And we like it that way. It’s our name, but it’s also an adjective for everything we’re about. We are committed to the ability to bloom - in the communities we work with, the people we collaborate with and in crafting the best possible experience for our customers.

We are South Africa’s online marketplace of gifting. The place people come to to make someone’s day. We give small businesses the ability to thrive by providing a cultivated platform from which to grow through reach and visibility. We identify florists and artisans with bloomability, and invite them to be part of the family. We promise to always provide the lushest blooms and the most beautifully crafted gifts, while always doing what is right and fair by our local communities. We promise to put our hearts into everything that we do.

This is entrenched in everything we do. Even our name. Split up into two - BLOOM and ABLE - it clearly celebrates the ability to bloom. And this is something that resonates so deeply with us - the potential to flourish, the promise of growth; and the ability to thrive.
 
The word ‘BLOOM’ keeps us firmly rooted in our history of flowers, but by definition also propels us into a future of growth and expansion. Because to bloom is quite literally to grow. Then there’s ‘ABLE,’ which needs little to no introduction. It says ‘we can.’ And it focuses on ability: Our ability, our florists and artisans’ ability and our customers’ ability to spread joy. It also highlights our ability as a business to identify the bloomability in those we choose to collaborate with.

It may never have been a word before, but is it now.
We are BLOOMABLE.

Want to send happiness? We deliver beautiful handcrafted bouquets & gifts, same-day to anywhere in South Africa. Visit us at www.bloomable.co.za","Retail Florists","2-10 employees","Privately Held","Cape Town, Western Cape","South Africa","bloomable.co.za","https://www.linkedin.com/company/bloomableshop"
,"Grupo Studio Floral","Grupo Studio Floral empresa panameña liderada por dos mujeres, con el proposito de dedicarse a las composiciones florales de alto nivel.

En Grupo Studio Floral, compartimos los principios de la calidad, oportunidad de crecimiento laboral, inclusión y desarrollo.

En nuestro studio nos enfocamos en desarrollar composiciones que transformen espacio, que alegre a personas y sobre todo que enamoren con sus flores.

Nuestras composiciones son únicas en panamá debido a que somos una empresa que su proceso empieza desde importar variedades únicas en el país y hacer arte floral con técnicas florales especificas en el mundo.

Somos Grupo Studio Floral.","Retail Florists","2-10 employees","Self Owned",,,"studiofloralpanama.com","https://www.linkedin.com/company/grupo-studio-floral"
,"Occasions","We offer you flowers, balloons, gifts arrangements, gift wrapping, and a wide variety of special gifts.","Retail Florists","2-10 employees","Privately Held","Umm Al Summaq, Amman","Jordan","occasionsjo.com","https://www.linkedin.com/company/occasionsjo"
,"Maya Shop S.L.","Hello! We are a decor company based in Spain with a worldwide clientele. We produce nationally and sell our plants, flowers and trees through different online platforms, including our website www.maishop.es.

We also offer a personalised service for companies and particulars interested in interior design, offering solutions like vertical gardens for hotels and restaurants.","Retail Florists","11-50 employees","Privately Held","Valencia, Comunidad Valenciana","Spain","maiashop.es","https://www.linkedin.com/company/maiashopbrand"
,"Ateliers Ouchamp","Ateliers Ouchamp is a company specialized in creating stabilized / preserved / eternal floral arrangements that last over a year thanks to a careful selection of superior quality flowers and advanced preservation techniques. Our experienced florists work passionately to provide exceptional and long-lasting floral arrangements. Whether it's for a special event or to decorate your home, Ateliers Ouchamp's stabilized floral creations will add a touch of beauty and color to any occasion.","Retail Florists","2-10 employees","Privately Held","PARIS","France","ateliers-ouchamp.com","https://www.linkedin.com/company/ateliers-ouchamp"
,"Pick and Click Flower Express","Welcome to Pick and Click Flower Express, a registered premier online flower shop in Manila, Philippines with Philgeps accreditation, ensuring a trustworthy and reliable service. We specialize in creating unforgettable moments through the beauty of fresh flowers. We're all about making your flower experience hassle-free and delightful, from reservation to delivery.

At Pick and Click, we're dedicated to making your special occasions truly memorable, whether it's birthdays, anniversaries, company events, inaugurations, or moments of sympathy. Our unique and high-quality floral arrangements are designed to capture the essence of your event.

You can choose from a wide variety of flowers, including roses, carnations, gerberas, stargazers, tulips, peonies, sunflowers, hydrangeas, lisianthus, and more, sourced locally and internationally. For those looking to add a little extra flair, we offer chocolate and money bouquets, gift boxes, and a range of thoughtful gift items.

We also extend our support to companies through ex-deals and sponsorships. Trust Pick and Click Flower Express to help you convey your emotions and make every occasion a blooming success. Browse our selection, pick your favorites, and let's make someone's day brighter!

 Message us: m.me/pickandclickflowerexpress","Retail Florists","11-50 employees","Self Owned","Manila","Philippines","pickandclickflowerexpress.com","https://www.linkedin.com/company/pick-and-click-flower-express"
,"Danaya's Flowers","Based in Abu Dhabi, UAE, we specialize in bespoke floral arrangements, event styling, and luxury gifting that transform ordinary moments into unforgettable experiences. 

We are a retail establishment that curates, collaborates, and captivates via the art of floral design and it is named after the founder's daughter. 

At Danaya’s Flowers, we believe that every celebration deserves to bloom with beauty, emotion, and artistry. 

Whether it’s a romantic bouquet, a grand wedding setup, or a corporate event, our team ensures each design reflects our client’s story, style, and sentiment.","Retail Florists","2-10 employees","Self Owned","Abu Dhabi","United Arab Emirates",,"https://www.linkedin.com/company/danaya-s-flowers"
,"Superflori","Superflori is a marketplace designed for flower shops in Romania. Here, these shops have the opportunity to showcase and sell their own floral creations, with delivery available within their respective counties.

This platform serves as a digital hub where florists can present their artistic arrangements and bouquets to a broader audience, reaching customers who appreciate the beauty of flowers. By joining, florists can expand their reach beyond their local brick-and-mortar stores and connect with customers who might not have discovered their creations otherwise.

The convenience of online shopping and the added feature of local delivery make it easier for customers to brighten someone's day with a thoughtful bouquet or to decorate their own spaces with fresh blooms. This initiative not only supports local businesses but also brings the joy of flowers closer to people's daily lives.

With us, the tradition of floral artistry merges with the digital age, providing a seamless platform for florists to share their passion and skill while customers enjoy the vibrant colors and scents of nature's finest offerings. Whether it's for a special occasion, a gesture of appreciation, or simply to add a touch of elegance to any setting, Superflori connects talented florists with those seeking the perfect floral expression.","Retail Florists","2-10 employees","Privately Held","Focşani , Vrancea","Romania","superflori.ro","https://www.linkedin.com/company/superflori"
,"Bloom & Wolf","Bloom & Wolf the leading luxury silk flower service that helps B2B and B2C customers create beautiful spaces with less effort, lower cost, and much less climate impact than real flowers.","Retail Florists","2-10 employees","Privately Held","Amsterdam","Netherlands","bloomandwolf.com","https://www.linkedin.com/company/bloom-wolf"
,"Rose Art Flowers Trading LLC","About Rose Art Flowers Trading

At Rose Art Flowers Trading, we've been crafting beautiful floral experiences for over 30 years. As a leading floral supplier and retailer in the UAE, we're dedicated to providing premium-quality roses and flowers to our valued customers.

Our commitment to excellence is reflected in our 30 hectares of in-house greenhouses, where we carefully cultivate our blooms to ensure exceptional freshness and beauty. Whether you're looking for vibrant bouquets for online orders or elegant floral arrangements for corporate events, our team of expert florists is dedicated to creating stunning compositions that exceed your expectations.

From wholesale to retail, we offer a wide range of floral services to cater to diverse needs. Discover the perfect flowers for any occasion, whether it's a birthday celebration, anniversary, or a special event.

Experience the Rose Art difference and let our blooms enhance your life.","Retail Florists","51-200 employees","Privately Held","Dubai, Dubai","United Arab Emirates","roseart.ae","https://www.linkedin.com/company/researtae"
,"Flower N Love","We make all types of garland for every occasion such as wedding, engagement, jaimala and garland for god, guest, big Stachive, historical and political person, as your desired size, design with your favourite flowers &amp; colours. Also we well had known about women’s flower jewellery. We make fresh flower jewellery for baby shower, Mehndi, haldi &amp; many occasions.

We make flower jewellery to suit every community specification. Also we provide some traditional items with flower jewellery such as flower basket, flower bow &amp; arch, flower sward etc. We also make designer string garland, fresh flower tiara, veni, flower hair bun etc. For this precise &amp; delicate artwork we have skilled &amp; expert &amp; craftsmen team .we just not makes flower ornaments we create memory of smiley faces.

We make all traditional &amp; religious flower products for all community. Such As flower Rangoli, funeral flower ring, funeral crosses, flower sehra, bridal flower bouquets, bridal flower crown, flower garland, flower centrepiece, flower toran, flower arch, flower ladies, many more.....

We offer indoor as well as outdoor flower decoration service for individual &amp; corporate customers. We do fresh flower decoration suitable to every occasion and celebration such as Wedding flower decoration, vehicle flower decoration, baby shower flower decoration, flower decoration for temple &amp; festival, flower decoration for office, flower decoration for shop.","Retail Florists","2-10 employees","Privately Held","Shop No 2, Veerson's Villa, Dadar west, Shivajipark , Maharashtra",,"flowernlove.com","https://www.linkedin.com/company/ranjnigandhaflorist"
,"UrbanFlowers","Welcome to UrbanFlowers, the leading flowers, plants, dried flowers, and gift delivery service company in the vibrant city of Bangkok. We specialize in celebrating unforgettable moments through the artistry of nature.

At UrbanFlowers, we believe that flowers have the power to express emotions, celebrate milestones, and create lasting memories. Our team of talented florists meticulously crafts exquisite floral arrangements, showcasing the beauty and elegance of nature's finest creations.

At UrbanFlowers, we understand that gifting is an art, and we take pride in offering a wide range of exceptional gifts. From artisanal chocolates to scented candles, our thoughtfully curated selection complements our floral arrangements, allowing you to express your sentiments with grace and sophistication.

At UrbanFlowers, we are passionate about creating extraordinary experiences, whether it's a grand celebration, a heartfelt gesture, or simply brightening someone's day. We take pride in our exceptional customer service, ensuring that every interaction is personalized and memorable.

Join us in celebrating life's special moments and cherishing the beauty of nature with UrbanFlowers. Connect with us on LinkedIn to stay updated on our latest floral creations, plant care tips, and gifting inspirations. Let us help you create unforgettable memories through the magic of flowers, plants, dried flowers, and thoughtful gifting.","Retail Florists","2-10 employees","Privately Held","Bangkok","Thailand","urbanflowers.co.th","https://www.linkedin.com/company/urbanflowers"
,"The Blooming Story India","Floral Designer - Luxury Retail Bouquets, Floral Jewellery, Bulk Luxury Gift Hampers, Corporate,Social and Wedding Decoration.

The Blooming Story India is a leading Floral Designing Studio based in Mumbai, India. 

Our blossoming creations are thoughtfully Curated to bring Joy and Elegance to any Kalpana Mangal is the Founder and Director of The Blooming Story India, who has over Two decades of experience in the Floral Designing Industry, with a team of Talented Designers, dedicated to delivering Unique and Personalized designs that perfectly capture your Vision and Style.

The Blooming Story designs are inspired by the Natural beauty of Flowers and the Rich Cultural heritage of India, resulting in stunning arrangements that are truly works of art. We carefully select only the freshest and highest quality flowers to create. 

Arrangements that are both Beautiful and Long-lasting. In addition to our Event and Wedding services. 

Our team of designers is always available to help you create the Perfect Floral arrangements and Decor for your Special Occasion or Everyday needs.

Apart from Floral Designing Studio, The Blooming Story has a Designing Academy that is working towards imparting knowledge of different Techniques, Styles, and Methods of designing Flowers. Already it has won various recognition Awards and Certificates for its outstanding work. The Floral Designing Academy has workshops for Students of any Age.","Retail Florists","2-10 employees","Self Owned","Mumbai, Maharashtra","India","thebloomingstoryindia.com","https://www.linkedin.com/company/the-blooming-story-india"
,"Blooms out of the Box","Op zoek naar unieke, mooie en duurzame cadeaus voor medewerkers of relaties? Blooms out of the Box levert met de BloomsBox verfrissend duurzame (relatie)geschenken. Dankzij het slimme 3-in-1 ontwerp is de BloomsBox plantenpot, verzendverpakking en waterreservoir in 1. Daardoor genieten ontvangers maandenlang zorgeloos van jouw plantcadeau, en bespaar je op verpakkingsmaterialen. Gemaakt door onze collega's met een afstand tot de arbeidsmarkt en met een carbon footprint die de helft is van die van een bos bloemen. Daarmee is een BloomsBox niet alleen leuk om te krijgen, maar ook om te geven!","Retail Florists","2-10 employees","Privately Held","Utrecht, Nederland","Netherlands","bloomsoutofthebox.nl","https://www.linkedin.com/company/bloomsoutofthebox"
,"FAMILY FLOWERS - McCarthy Group Florists","Family owned and operated since 1952, Family Flowers is a curated collection of beloved local flower shop brands with over 30 locations in 10 states. We provide the finest selection of farm-fresh flowers at unbeatable prices. Our mission is simple - Deliver Love through the art of flowers.","Retail Florists","1,001-5,000 employees","Privately Held","Alpharetta, Georgia","United States","familyflowers.com","https://www.linkedin.com/company/mccarthy-group-florists"
,"AzRose LLC","""AzRose"" LLC has started its work with installation of greenhouses in Vandam village of Gabala region in 2017 for the cultivation of a special variety of roses. We utilize technological innovation together with the Bosman van Zaal company, which has a 90-year Dutch experience in the industry, in the process of installation of Gabala greenhouse, that reaches 3 hectares area with an annual production capacity of 200 to 220 units / m2. Currently, we have more than 50 employees working in the greenhouse complex. We cultivate ”Red Naomi”, “Talea”, “Aqua”, “Sweet Avalanche”, “Jumilia”, “Wow”, “London eye"", “Sophia Loren” and other type of rose varieties for domestic market","Retail Florists","51-200 employees","Public Company","Gabala, Vandam district","Azerbaijan","azrose.az","https://www.linkedin.com/company/azrose-llc"
,"Choice Flowers L.L.C","We are one of the leading florists in UAE.  Situated in the Capital city of UAE, Having 4 outlets and an Online Flower delivery service across UAE. With expert florist from around the globe, we are one of the pioneers in the floristry. Also providing one of the finest services in Cakes and other gifts. 
o","Retail Florists","11-50 employees","Privately Held","Abu Dhabi, Abu Dhabi","United Arab Emirates","choiceflowersuae.com","https://www.linkedin.com/company/choiceflowersuae"
,"le Jardin des Fleurs","Depuis 1987, Le Jardin des Fleurs innove sur le marché floral en développant le premier réseau de fleuristes en libre-service. Ce concept unique répond aux nouvelles attentes des consommateurs : accessibilité, liberté de choix et fraîcheur garantie. 

Implantés au cœur des villes, nos points de vente se distinguent par une mise en scène attractive et un parcours client fluide. Nos équipes, composées de fleuristes qualifiés, allient savoir-faire artisanal et efficacité commerciale pour proposer des compositions adaptées à chaque occasion.

Repris en 2022 par Frédéric Foncel, Le Jardin des Fleurs poursuit son développement en s’appuyant sur des valeurs fortes. Nous accompagnons nos franchisés et partenaires avec un modèle éprouvé, un soutien opérationnel solide et une marque reconnue sur le marché.

Vous souhaitez entreprendre dans l’univers floral ou en savoir plus sur nos solutions ? Rencontrons-nous et cultivons ensemble de belles opportunités. ","Retail Florists","11-50 employees","Privately Held","BORDEAUX, Gironde","France","lejardindesfleurs.com","https://www.linkedin.com/company/le-jardin-des-fleurs-officiel"
,"feYi","Our mission is to empower you to embrace and prioritise self-care. We believe that buying flowers should be a joyful act of self-love, not a chore. So, treat yourself to flowers.","Retail Florists","2-10 employees","Public Company","London","United Kingdom","feyi.co.uk","https://www.linkedin.com/company/feyi"
,"Coroa de Flores Nobre","A Coroa de Flores Nobre é especializada em homenagens póstumas, com o compromisso diário de garantir excelência, sensibilidade e respeito em cada entrega.
Jovem, ousada e dinâmica, unimos tecnologia, liberdade criativa e coragem para inovar num setor tradicional sem abrir mão do cuidado e da empatia.
Valorizamos um ambiente leve e colaborativo, onde ideias circulam, são testadas e transformadas em soluções que respeitam o momento do outro.
Combinamos afeto, análise e excelência para aperfeiçoar, dia após dia, a arte de homenagear com beleza, respeito e significado.","Retail Florists","11-50 employees","Privately Held","São Paulo, SP","Brazil","coroadefloresnobre.com.br","https://www.linkedin.com/company/coroa-de-flores-nobre"
,"AA+ FLORISTS GHANA","AA Plus Florists is a boutique floral service based in Accra, specialising in custom-made bouquets, funeral wreaths, bridal florals, and event arrangements. Every piece we create is thoughtfully designed to suit the occasion, the client’s preferences, and the intended sentiment—finished with care, balance, and refined presentation.

Our work is guided by a simple philosophy: amore amore. Flowers should feel personal. Whether we’re preparing a romantic bouquet, a wedding arrangement, a corporate gift, or a sympathy tribute, we approach each order with attention to detail and quiet elegance.

We support a wide range of occasions, including weddings, corporate events, executive gifting, private celebrations, and memorials. Rather than mass-produced designs, we focus on bespoke arrangements tailored to your colours, style, and budget, with reliable coordination and delivery across Accra.

AA Plus Florists is part of the AA+ Group, delivering first-class services across Ghana. We value professionalism, warmth, and consistency—qualities our clients return for and trust.

For enquiries, collaborations, or floral requirements, please get in touch.","Retail Florists","2-10 employees","Self Owned","Accra","Ghana","aaplusflorists.com","https://www.linkedin.com/company/aa-florists-ghana"
,"Floristería El Príncipe Azul","En El Príncipe Azul, nos dedicamos desde el 2014 a la creación de experiencias florales excepcionales, donde cada arreglo es una manifestación única de sentimientos y emociones. 

Creemos en la belleza de expresar el amor en todas sus formas y colores, y nos enorgullece ofrecer diseños personalizados, utilizando flores frescas de temporada y brindando un servicio cálido y atento.

Descubra con nosotros un universo donde el amor se convierte en arte floral, donde cada visita es una oportunidad para sumergirse en la magia de lo inesperado.

En El Príncipe Azul, le invitamos a descubrir la esencia del romanticismo y la elegancia, donde cada detalle está meticulosamente cuidado para que su experiencia sea verdaderamente única y memorable.

Recuerde, El Príncipe Azul, solo hay uno.","Retail Florists","11-50 employees","Privately Held","Ciudad de Panamá, Panamá","Panama","elprincipeazulpty.com","https://www.linkedin.com/company/floristeria-el-principe-azul"
,"Flowers Valley Events","Welcome to theflowersvalley.com – the place where you'll discover exquisite flowers and the finest wedding decor.

The Flower Valley is a team of inspired florists for weddings that, with the help of fresh flowers and a touch of magic, will add prestige and a unique aesthetic to your celebration.

We understand how crucial it is for your special day to be remembered as an unparalleled celebration by your guests. Our mission is to adorn your wedding, ceremony, corporate party, conference, or any other occasion to convey your unique style and tell a story.

Our expertise lies in:
- Crafting wedding decor and intricate flower arrangements
- Designing bespoke bridal bouquets, delicate corsages, and sophisticated boutonnieres
- Creating elegant flower crowns and captivating flower garlands
- Arranging striking arch flowers and eye-catching wedding centerpieces
- Providing artful stage decoration and setting up a charming sweetheart table
- Designing aisle flowers that lead to a memorable ceremony and captivating flower wall backdrops

Our wedding decor company offers various pricing packages to suit any taste and budget. Share your preferences with us, and we will calculate the cost for you.

Through our personalized approach, extensive experience, and craftsmanship, each petal and accessory contributes to creating a distinctive atmosphere that captivates everyone present. Our team of wedding florists operates in the San Francisco Bay Area.","Retail Florists","11-50 employees","Privately Held","Vallejo, California","United States","theflowersvalley.com","https://www.linkedin.com/company/flowers-valley"
,"Flower Club","Nós somos uma Startup de Flores e Plantas! 
Acreditamos nos benefícios que o convívio com flores e natureza pode trazer no seu dia a dia. Por isso, nossa missão é facilitar e incentivar cada vez mais a acesso e interação com flores e plantas! Sempre apoiando a nossa cadeia como um todo, do produtor até a porta de sua casa. 

Faça parte da Flower Club!
www.instagram.com/flowerclub.co","Retail Florists","11-50 employees","Privately Held","São Paulo, SP","Brazil","flowerclub.com.br","https://www.linkedin.com/company/flower-club-br"
,"Charlotte Puxley Flowers","Charlotte Puxley Flowers is a floral studio based in Singapore, established in 2015 by Charlotte.

A Londoner with six years of experience on the British floral scene prior to opening up shop in Singapore. Charlotte brought her English countryside style and adapted it to the tropics.

The studio constantly focuses on celebrating the natural beauty of flowers and foliage, inspired to create by their uniqueness and oddities.

We share our knowledge in the form of workshops, online classes and having created works for a whole spectrum of clients, from
couples to established brands.

Our goal is to add floral architecture to indoor spaces in Singapore, enhancing the appreciation of nature.","Retail Florists","11-50 employees","Privately Held","Singapore","Singapore","charlottepuxleyflowers.com","https://www.linkedin.com/company/charlotte-puxley-flowers"
,"Himalaya Floriculture","We specialize in farm-fresh bouquets , lush plants , delicious cakes , and more—perfect for every occasion.

 Serving Kathmandu with express 2-hour delivery
 COD & online payment options available

Whether for corporate gifting, client appreciation, or personal celebrations, we deliver joy with elegance and speed. Let’s connect!

#Gifts #KathmanduDelivery #CorporateGifting #FreshFlowers","Retail Florists","11-50 employees","Privately Held","Kathmandu, Bagmati","Nepal","himalayafloriculture.com","https://www.linkedin.com/company/himalaya-floriculture"
