"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"Artsy","The world’s largest online art marketplace.","Fine Art","201-500 employees","Privately Held","New York","United States","artsy.net","https://www.linkedin.com/company/artsyinc"
,"FramebyFrame Animation","Animation is one of the greatest art form, and too often we don't see the hard work the animator put on every drawing or every 3D poses. Frame by Frame was born to show amazing work in slow motion, so that everyone can enjoy, understand and study what some of the best artist on this planet did.

Watching animation clip frame by frame is a very good way to practice your eyes as an animator in order to understand spacing and posing. 

For now, Frame by Frame is only available via Facebook.
https://www.facebook.com/framebf","Fine Art","Self-employed","Non Profit","Montréal, Québec","Canada","agora.community","https://www.linkedin.com/company/framebf"
,"NABA Nuova Accademia di Belle Arti","Founded in 1980, NABA, Nuova Accademia di Belle Arti, with campus in Milan and in Rome, is the largest art academy in Italy. Since 1981 NABA is legally recognised by the Higher Education in Art and Music system (AFAM, Alta Formazione Artistica e Musicale), regulated by the Ministry of University and Research (MUR). As a recognised Academy, NABA offers in its two campus in Milan and Rome academic diplomas equivalent to first and second level university degrees in the fields of design, fashion design, graphics and communication, multimedia arts, new technologies, set design, visual arts. The Academy was founded by Ausonio Zappa in Milan in 1980 with the involvement of Guido Ballo and Tito Varisco during a first phase, later attracting to its faculty artists such as Gianni Colombo and many others, the idea being to abandon rigorous academic traditions and instead introduce new visions and languages based on contemporary artistic and professional practice. For the 2023 edition and for the third year in a row, QS World University Rankings by Subject named NABA as the first and only Italian Academy of Fine Arts among the 100 best universities in the Art & Design field. This achievement confirms the excellence of the Academy's distinctive didactic methodology, revolving around a strong vocation for research and for the constant relationship with the artistic and professional context.
Currently the courses are attended by more than 5,000 students from all over Italy and from over 80 international countries in Milan and Rome Capus. The continued success of NABA is based on the multidisciplinary approach of all its programs and relies upon a well-balanced combination of theory taught by distinguished professionals and practical work with leading companies and studios.","Fine Arts Schools","51-200 employees","Educational","Milan, MI","United States","naba.it","https://www.linkedin.com/company/naba-nuova-accademia-di-belle-arti"
,"freelance","ROYA CREATIVE","Fine Art","10,001+ employees","Self Employed","Paris, Île-de-France","France",,"https://www.linkedin.com/company/agencedecom"
,"Affordable Art Fair","When Will Ramsay established the Affordable Art Fair in 1999, his vision was to create a relaxed and welcoming environment in which art-lovers could browse and buy 1,000s of original contemporary paintings, sculptures, photographs and prints.

Fast-forward 25 years and Will’s ethos still holds true; our 16 fairs around the world welcome over 220,000 visitors per year, who can take their pick from a mix of local, national and international galleries showcasing a huge array of artworks by established artists and rising stars, all priced under £7,500/€10,00/$12,000. 

We hold fairs in Amsterdam, Austin, Berlin, Boston, Brisbane, Brussels, Hamburg, Hong Kong, London, Melbourne, New York, Singapore, Stockholm, Sydney and Vienna. Each unique fair is the ideal day out with family and friends, filled with a creative smorgasbord of artist performances, innovative talks and tours, hands-on workshops, live music and irresistible restaurants and bars. 

In total, over 3.5 million people have visited an Affordable Art Fair, taking home over 550,000 pieces of artwork to loving new homes since our humble beginnings!

CONTACT US:
+44 (0)208 246 4844
help@affordableartfair.com","Fine Art","51-200 employees","Privately Held","London, London","United Kingdom","affordableartfair.com","https://www.linkedin.com/company/affordable-art-fair"
,"Saatchi Gallery","Saatchi Gallery was founded in 1985 with the aim of bringing contemporary art to as wide an audience as possible and make it accessible by providing an innovative platform for emerging artists to show their work. 

Saatchi Gallery exists as a registered charity to provide an innovative platform for contemporary art and culture. 

We are committed to supporting artists and rendering contemporary art accessible to all.  We strive to present projects in physical and digital spaces that are engaging, enlightening and educational for diverse audiences.","Fine Art","51-200 employees","Non Profit","London, London","United Kingdom","saatchigallery.com","https://www.linkedin.com/company/saatchi-gallery"
,"Fundación Colección Thyssen-Bornemisza","La Fundación Colección Thyssen-Bornemisza es una entidad sin ánimo de lucro cuyo fin es la conservación, estudio, pública exposición y difusión de la colección de obras de arte que alberga el Museo Thyssen-Bornemisza.","Fine Art","51-200 employees","Non Profit","Madrid, Madrid","Spain","museothyssen.org","https://www.linkedin.com/company/fsp-thyssen-bornemisza"
,"National Gallery of Australia","The National Gallery is Australia’s national art museum with a collection of more than 160,000 works of art. It’s a must-see destination for visitors to Canberra and is well known for its major exhibitions and stunning permanent collection displays. The National Gallery’s website is visited by more than 1.7million people every year and it is an important resource for students, scholars and lovers of art and culture. The National Gallery’s mission is to inspire Australians now and for generations to come.

We are a creative, aspirational and collaborative team with a wide variety of qualifications and backgrounds. This includes specialist curators and conservators, researchers, collection managers, educators, fundraisers, communicators, business professionals and volunteers. We want everyone to experience art and culture.","Fine Art","201-500 employees","Government Agency","Canberra, ACT","Australia","nga.gov.au","https://www.linkedin.com/company/national-gallery-of-australia"
,"Ewan Sea Photographer","A sea photographer, Ewan Lebourdais has been a passionate photographer for 20 years. He combines his passion for the sea with his desire to put forward his graphic ideas. Come and discover his universe and his history. All his photos are available for sale. Discover his world by following his travelling exhibitions and publications.","Fine Art","Self-employed","Privately Held","Brest, Bretagne","France","ewan-photo.fr","https://www.linkedin.com/company/ewan-photo"
,"Château de Fontainebleau","""La vraie demeure des rois, la maison des siècles."" (Napoléon à Sainte-Hélène, août 1816)
Avec plus de 1500 pièces déployées au cœur de 130 hectares de parc et jardins, Fontainebleau est le seul château royal et impérial habité continuellement pendant sept siècles. Visiter Fontainebleau, c'est bénéficier d'une présentation exceptionnelle de l'histoire, l'histoire de l'art et l'architecture françaises.","Fine Art","51-200 employees","Government Agency","Fontainebleau, Île-de-France","France","chateaudefontainebleau.fr","https://www.linkedin.com/company/chateau-de-fontainebleau"
