"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"BUTTERFLY ARC S.R.L.","La Butterfly Arc è la prima Casa delle Farfalle in Italia, nata nel 1988 dal sogno e dai sacrifici di una coppia di giovani naturalisti, Enzo Moretto e Gabriella Tamino, e dalla loro idea di ricreare uno spazio in cui immergersi nella natura,
circondati dal volo delle più belle farfalle del nostro pianeta. La nostra realtà è cresciuta, e la nostra famiglia pure: ne fanno oggi parte anche i figli Lara e Marco, pronti a proteggere ed innovare ogni giorno questo “primogenito” così speciale, preservandone gelosamente l’anima.
La mission della Butterfly Arc è far conoscere a tutti le straordinarie meraviglie della natura ed in particolare lo spettacolare mondo degli insetti e degli altri invertebrati. La nostra struttura promuove inoltre la didattica e la ricerca in campo entomologico, stimolando così la cultura della sostenibilità e la protezione della biodiversità, in accordo con i principi espressi nella Conferenza delle Nazioni Unite di Rio del 1992.","Zoos and Botanical Gardens","2-10 employees","Privately Held","Montegrotto Terme, Padova","Italy","butterflyarc.it","https://www.linkedin.com/company/butterfly-arc-s-r-l"
,"JARDINERIA VILLANUEVA SL","Jardinería Villanueva s.l proyecta, construye y conserva jardines públicos y privados, paredes y cubiertas ajardinadas.","Zoos and Botanical Gardens","2-10 employees","Privately Held","San Antonio de Benagéber","Spain","jardineriavillanueva.es","https://www.linkedin.com/company/jardineria-villanueva-sl"
,"Monkey World - Ape Rescue Centre","This internationally-acclaimed ape rescue centre is set within 65 acres of beautiful Dorset woodland.  Opened in 1987 to provide abused Spanish beach chimpanzees with a permanent home, the site is now a sanctuary for primates from across the globe. Many have been neglected, kept in unnatural conditions or experienced unbelievable cruelty.  Some are now part of international breeding programmes for endangered species.  At Monkey World, they can all enjoy the company of their own kind in a safe, natural environment.
Monkey World was originally set up by Jim Cronin, MBE who sadly passed away in 2007.  Today, his wife, Dr Alison Cronin, MBE, continues to work with foreign governments worldwide to stop the illegal smuggling of primates from Africa, Asia and South America. 
With over 250 primates of 25 different species, Monkey World is the largest ape and monkey rescue centre in the world.
Monkey World is funded by visitors to the park - and is a fantastic day out! The park is imaginatively laid out and has food and drink outlets, picnic areas, a woodland walk, and a lot of monkey antics to be enjoyed by visitors of all ages.  
Combining fun with conservation and animal education, half-hourly talks at the park explain all about man’s closest living relative.  Visitors can see the stars of TV’s ‘Monkey Life’, then ‘monkey around’ in the south’s largest Great Ape Play Area for children with its huge variety of swings, slides, and climbing frames.","Zoos and Botanical Gardens","11-50 employees","Self Owned","Wareham, England","United Kingdom","monkeyworld.org","https://www.linkedin.com/company/monkey-world-ape-rescue-centre"
,"Parc Zoologique et des Loisirs la Concorde Civile PZLCC","Etablissement public de wilaya, à caractère industriel et commercial de loisirs, attraction et Zoo","Zoos and Botanical Gardens","201-500 employees","Privately Held","Alger","Algeria","pzlcc-dz.com","https://www.linkedin.com/company/parc-zoologique-et-des-loisirs-la-concorde-civile-pzlcc"
,"Second Chance Animal Rescue","Our vision is a world where every animal is free from harm and can lead a safe, happy and healthy life.

To do this we rescue, rehabilitate and rehome animals in need, providing a safe place for animals of all shapes and sizes without a home. 
All animals that come to us are cared for by our team of dedicated volunteers who work to find them a new, forever home or rehabilitate them back to the wild.  
We believe that every animal has the right to live a healthy, happy life so never put a fit, healthy animal to sleep, and if they can't be found a permanent home then they will live the remainder of their lives with us at the rescue.

We are committed to promoting good animal welfare and responsible pet ownership, working to improve the lives of the animals and people in our community. We work with local partners such as schools, businesses and communities and attend a variety of events to raise awareness of the needs of animals and the work that we do.","Zoos and Botanical Gardens","2-10 employees","Non Profit","Swanley, England","United Kingdom","scar-crockenhill.org","https://www.linkedin.com/company/second-chance-animal-rescue"
,"Zoo Rostock","Willkommen im Zoologischen Garten Rostock – dem größten Zoo an der deutschen Ostseeküste. Mit jährlich mehr als 500.000 Besuchenden zählen wir zu den führenden Freizeiteinrichtungen in Mecklenburg-Vorpommern. Unsere einzigartige Parklandschaft beherbergt 6.500 Tiere aus 500 verschiedenen Arten. 
Für das Wohl unserer Besuchenden und der uns anvertrauten Tiere sind täglich 150 Mitarbeitende im Einsatz. Ob Tierpflege, Gärtnerei, Kasse oder Umweltbildung – im Zoo Rostock bieten wir vielfältige Karrieremöglichkeiten.","Zoos and Botanical Gardens","51-200 employees","Educational","Rostock, Rostock","Germany","zoo-rostock.de","https://www.linkedin.com/company/zoo-rostock"
,"Rutland Sanctuary Zoo","Rutland Sanctuary Zoo under new management since September 2020. 
We are a small community zoo with big ideas.
We champion education and ethical standards of husbandry both within the zoo and outside.","Zoos and Botanical Gardens","2-10 employees","Privately Held","Oakham, Rutland","United Kingdom",,"https://www.linkedin.com/company/rutland-zoo"
,"Jax Conservation Leaders Collective","The Conservation Leaders Collective (CLC) at Jacksonville Zoo and Gardens unites young professionals (21-40) to drive conservation efforts, build connections, and support the Zoo’s mission through impactful experiences.","Zoos and Botanical Gardens","2-10 employees","Non Profit","Jacksonville, Florida","United States",,"https://www.linkedin.com/company/jax-conservation-leaders-collective"
,"Delta Sensory Gardens Carlow","Delta Sensory Gardens - ‘An Oasis of Peace and Tranquillity’, 'A Hidden Secret', and 'Sensory Delight' are just some of the many lovely descriptions of our highly acclaimed, award winning gardens set on 2.5 acres with a series of 16 interconnecting gardens to beckon you with bright and beautiful blooms.  'Unexpected Wonderland' have also been used by visitors to Delta but when you do find us; (R93 Y959); Stroll and admire each luscious garden; listen to the dulcet sounds; touch, feel and smell the beautiful array of flowers, plants and trees; enjoy the unique sculptures and bask in the tranquil babble of the many wonderous water features throughout the gardens. We are confident you will feel your visit rewarding, uplifting, inspirational and repeatable. Before you go, refuel with tasty treats from the delightfully colourful and spacious Café Thyme, perhaps pick up some plants to bring home from our Garden Centre or something pretty from our local ""Arts & Gifts"" selection. Our Gardens and Café are fully wheelchair accessible catering for individuals, families, groups, bus tours and school trips.","Zoos and Botanical Gardens","11-50 employees","Non Profit","Carlow, County Carlow","Ireland","deltasensorygardens.ie","https://www.linkedin.com/company/delta-sensory-gardens-carlow"
,"Lafcadio Hearn Japanese Gardens","These Authentic Japanese Gardens are set in the beautiful seaside town of Tramore, County Waterford, Ireland. These stunning gardens reflect the life and extensive wanderings of Patrick Lafcadio Hearn (Koizumi Yakumo), who grew up in Ireland, and whose life journey embraced several parts of the world. The gardens pay homage to the fame he attained in Japan through his incomparable literary descriptions of the people, customs and culture of that country.

These gardens tell the intriguing and unique story of the life journey of Lafcadio Hearn. In their style and planting they reflect elements of the gardening traditions of the countries and cultures traversed by Hearn during his varied life. The journey begins in a Victorian Garden which commemorate Hearn’s happy childhood summers in Tramore. Later there is an American Garden and a Greek Garden, followed by a series of Japanese inspired landscapes. Having passed beneath a Fujidana, you will soon reach a traditional Japanese Tea House and Tea Garden; followed by a Stream Garden which leads to ponds and a waterfall and an extensive woodland area.

The main elements of design, in particular the use of rocks and water and the plant selection, are influenced by the tradition of a Japanese Strolling Garden. The 2.5 acre gardens are set on a hillside overlooking the dramatic sweep of Tramore Bay. Visitors are introduced to aspects of Japanese folklore through several stories written and translated by Lafcadio Hearn. These include The Cave of the Children’s Ghosts, and the legend of Urashima Taro.

Children are introduced to these magical gardens through a special children’s discovery trail, secret pathways, woodlands and Lafcadio Hearn’s fairytales and folklore.

Lafcadio Hearn Japanese Gardens Tramore is a Not for Profit Community Project and is overseen by Lafcadio Hearn Japanese Gardens CLG","Zoos and Botanical Gardens","2-10 employees","Non Profit","Tramore, Waterford","Ireland","lafcadiohearngardens.com","https://www.linkedin.com/company/lafcadio-hearn-japanese-gardens"
,"Angie Cormier","For an off the beaten path, quirky and colourful tourism destination, visit the Bottle Houses. Three fairy-like houses built from 25,000 colourful recycled bottles surrounded by exquisite gardens and nature.","Zoos and Botanical Gardens","2-10 employees","Privately Held","Wellington, Prince Edward Island","Canada","bottlehouses.com","https://www.linkedin.com/company/la-cooperative-d-integration-francophone"
,"ZOO Malkia Park","Malkia Park – ZOO, ktorá chráni tých, ktorí by v prírode neprežili. Sme zoologická záhrada s výnimočným poslaním: poskytujeme dôstojný domov zvieratám, ktoré by vo voľnej prírode nemali šancu prežiť. Zachraňujeme, vzdelávame a inšpirujeme. Naši obyvatelia sú najmä veľké mačkovité šelmy z nevhodných podmienok, ale aj mnoho ďalších druhov, ktorým dávame druhú šancu. Venujeme sa ochrane biodiverzity, environmentálnej edukácii aj rozvoju pozitívneho vzťahu k zvieratám – srdcom aj činmi. Od roku 2022 máme štatút zoologickej záhrady. Spolupracujeme s odborníkmi, hľadáme partnerstvá a stále rastieme. Veríme, že aj zvieratá s ťažkým osudom si zaslúžia bezpečný a láskavý domov.

Malkia Park – A ZOO that protects those who wouldn’t survive in the wild. We are a zoological garden with a unique mission: to provide a dignified and safe home for animals that can no longer live in the wild. We rescue, educate, and inspire. Our residents include mostly big cats from inappropriate conditions, but also many other species that have been given a second chance. We are dedicated to biodiversity conservation, environmental education, and building a compassionate relationship between people and animals. Since 2022, we officially hold the status of a zoological garden. We work with experts, seek meaningful partnerships, and continue to grow. We believe that even animals with a difficult past deserve safety, care, and respect.","Zoos and Botanical Gardens","11-50 employees","Privately Held","Orechová Potôň, Trnava Region","Slovakia","malkiapark.sk","https://www.linkedin.com/company/malkia-park"
,"The Scottish Deer Centre and Wildlife Park","The Scottish Deer Centre and Wildlife Park offers a great day out for all the family! Based just outside of Cupar, United Kingdom.","Zoos and Botanical Gardens","11-50 employees","Privately Held","Cupar","United Kingdom","scottishdeercentre.co.uk","https://www.linkedin.com/company/the-scottish-deer-centre"
,"Økologiens Have","I Økologiens Have arbejder vi med at fremme økologi i praksis samt inspirere til den grønne omstilling. 

Vi er en besøgs- og demonstrationshave for dig som enkeltperson såvel som for virksomheder og organisationer. 

Økologiens Haves kerneområde er at drive vores 11 hektar økologisk jord- og havebrug og invitere til grønne arrangementer og naturformidlende aktiviteter året rundt. 

Økologiens Have er en almennyttig forening drevet som en socialøkonomisk virksomhed. Her er, og skal være, plads til alle. 

Vi tror på, at den grønne omstilling sker gennem et holistisk blik for både menneskerne og jorden. 

Alle vores besøgende skal have mulighed for at lære om regenerativt jord- og havebrug, økologi, blive inspireret til naturoplevelser, modtage virkelyst og viden til, hvordan man selv kan bidrage til den grønne omstilling.

I Økologiens Have kan du hilse på vores: 
-	Æsler, heste, geder, får, høns, køer og grise, honningbier m.fl.

Du kan hente inspiration i vores:
-	Køkkenhave, staudemark (moderplanter til planteskolen), drivhus- og domer, parcelhushave, frugtlund m.fl. haveanlæg

Få gode råd, vejledning og planter med hjem ved planteskolen:
-	Vores økologiske, spaghnumfri planteskole er drevet af vores skønne gartnerteam Nanna og Hanne. 
-	Ofte ledsaget af praktikanter, som er meget velkomne.
-	Gartnerne er altid klar med gode råd og kundevejledning
-	Stort udvalg af planter til din egen have samt salg af spaghnumfri jord. 
-	Vi har også insektvenlige frøpakker, smukke lerkrukker, frø til køkkenhaven og meget mere. 

Du kan holde øje med vores kalender og/eller sociale medier, hvor vi inviterer til
-	Kurser (f.eks. køkkenhavekursus eller beskæring)
-	Rundvisninger
-	Grønne arrangementer og festivaler
-	Naturvejledninger og aktiviteter der følger årstiderne
-	Oplæg og workshops 

… og så kan du booke et arrangement, f.eks.: 
-	Naturvejledninger- og rundvisninger skræddersyet til jeres ønske
-	Lej vores smukke væksthus
-	Tilkøb af forplejning 

Mail@okologienshave.dk","Zoos and Botanical Gardens","11-50 employees","Non Profit","Odder, Central Denmark Region","Denmark","okologienshave.dk","https://www.linkedin.com/company/okologiens-have"
,"Zoologischer Garten Frankfurt","Zoo Frankfurt
Bernhard-Grzimek-Allee 1
60316 Frankfurt am Main

Telefon: +49 (0)69 212-337 35
info.zoo@stadt-frankfurt.de","Zoos and Botanical Gardens","51-200 employees","Government Agency","Frankfurt am Main","Germany","zoo-frankfurt.de","https://www.linkedin.com/company/zoo-frankfurt"
,"ZOO Bratislava","Zoologická záhrada v Bratislave je mestská príspevková organizácia, ktorej zriaďovateľom je Hlavné mesto Slovenskej republiky Bratislava. Ročne nás navštívi okolo 320 tisíc návštevníkov.

Našou misiou je spájať svet zvierat, ľudí a prírody cez poznanie a pozitívne zážitky. Prostredníctvom vysokej úrovne starostlivosti o zvieratá, programov záchrany ohrozených druhov a kvalitného vzdelávania plníme významnú úlohu v aktívnej ochrane prírody.

Sme prírodná ZOO na úpätí Malých Karpát s rozlohou 96 ha, v ktorej sa stretáva listnatý les, lúka, chladné údolie a prírodné jazierka.

Vo svojej starostlivosti máme 1104 jedincov zo 185 druhov. K najvzácnejším patria adax núbijský, diviak visajanský, orangutan sumatriansky, kulan turkménsky, gibon zlatolíci, hrošík libérijský, leopard cejlónsky. Sme tiež jediná ZOO na Slovensku, v ktorej nájdete šimpanzy, žirafy či nosorožce.

Zaujímavé expozície:

- výbeh pre vlky eurázijské ocenený cenou Bílý slon za najlepšie chovné zariadenie otvorené v roku 2018 v českých a slovenských zoo
- výbeh pre pandy červené so zapojenou stromovou vegetáciou
- lesné výbehy pre karpatskú faunu - zubra európskeho, jeleňa európskeho, muflóna lesného, diviaka lesného
- pavilón primátov pre šimpanzy učenlivé a orangutany sumatrianske
výbeh pre nosorožce

ZOO Bratislava je členom medzinárodných organizácií:

- Únia českých a slovenských zoologických záhrad UCSZOO
- Európska asociácia zoologických záhrad a akvárií EAZA
- Euroázijská regionálna asociácia zoologických záhrad a akvárií EARAZA
- Medzinárodná asociácia lektorov vzdelávania v zoo IZE
- Organizácia SPECIES360","Zoos and Botanical Gardens","51-200 employees","Public Company","Bratislava, Slovenská republika","Slovakia","zoobratislava.sk","https://www.linkedin.com/company/zoologická-záhrada-bratislava"
,"Animanatura Wild Sanctuary","Animanatura Wild Sanctuary è gestito dalla Wildlife Conservation S.r.l Benefit il cui impegno e volto alla conservazione delle specie animali in pericolo e alla salvaguardia della salute e del benessere di tutti gli animali.
   
Animanatura Wild Sanctuary nasce dall’esigenza di offrire agli animali che non possono essere reintrodotti in natura, una casa permanente.
Il Santuario si trova nel cuore della Maremma Toscana a Semproniano,
a pochi Km dalle Terme di Saturnia e ospita 450 animali di varie specie in un luogo meraviglioso che si estende per più di 21 ettari immerso nella
natura. Qui gli animali ospitati vivono in grandi aree semi-naturali: un luogo sicuro e rilassante per passare il resto della loro vita in tranquillità.

Uno dei principali obiettivi del Santuario è la sensibilizzazione sul tema della conservazione animale e ambientale.","Zoos and Botanical Gardens","2-10 employees","Privately Held","SEMPRONIANO (GR), GROSSETO","Italy","animanatura.org","https://www.linkedin.com/company/animanatura-wild-sanctuary"
,"Final Year Project Ideas",,"Zoos and Botanical Gardens","Self-employed","Privately Held",,,,"https://www.linkedin.com/company/final-year-project-ideas"
,"Projeto Selva Viva",,"Zoos and Botanical Gardens","51-200 employees","Privately Held",,,,"https://www.linkedin.com/company/projeto-selva-viva"
,"Venomous Herpetology Research & Education Collective","VHREC is dedicated to advancing the scientific study of venomous reptiles, delivering public education that fosters awareness and respect, and driving conservation initiatives that protect both reptiles and their ecosystems. Our mission is to build a future where people and venomous reptiles can coexist safely through knowledge, collaboration, and responsible stewardship.","Zoos and Botanical Gardens","2-10 employees","Non Profit",,,"vhrec.org","https://www.linkedin.com/company/vhrec"
,"Serengeti-Park Hodenhagen GmbH","Über 220 Hektar. Mehr als 100 Attraktionen, Fahrgeschäfte und Shows. 2000 wilde Tiere. Im Serengeti-Park Hodenhagen steckst Du selbst mittendrin im Abenteuer. Mit einem engagierten Team sorgst Du dafür, dass die Safaris unserer Besucher unvergesslich werden. Wir freuen uns auf Dich!","Zoos and Botanical Gardens","501-1,000 employees","Privately Held",,,"serengeti-park.de","https://www.linkedin.com/company/serengetipark-hodenhagen-gmbh"
,"CrestPoint Advisory",,"Zoos and Botanical Gardens","2-10 employees","Public Company",,,,"https://www.linkedin.com/company/crestpoint-advisoryvx"
,"ATX Native Gardener","ATX NATIVE GARDENER | KEEP AUSTIN PLANTING NATIVE

ATX Native Gardener’s mission is to educate Texans on the importance of planting native plants to support healthy soils, conserve water, create wildlife habitats, and promote biodiversity.

ATX Native Gardener is here to support you on your journey towards complete body, mind, and spirit wellness. Improve your health, environment, & community by growing your own nutritious herbs & vegetables, buying local produce, practicing natural, sustainable, and regenerative methods, and planting native plants to conserve limited water resources and support your local wildlife and pollinators.","Zoos and Botanical Gardens","Self-employed","Self Owned","AUSTIN, TEXAS","United States","atxnativegardener.com","https://www.linkedin.com/company/atx-native-gardener"
,"حدائق الملك عبدالله","الحساب الرسمي لحدائق الملك عبدالله #كاقا | The official account of King Abdullah Gardens #KAGA

بإشراف من أمانة منطقة الرياض","Zoos and Botanical Gardens","10,001+ employees","Government Agency",,,,"https://www.linkedin.com/company/kagaksa"
,"Planet Exotica - Le ZooParc Exotique de Royan","Planet Exotica est un Zooparc Exotique situé en plein cœur de Royan. Partez à l'aventure dans nos serres tropicales et désertiques pour y découvrir la plus grande collection de reptiles en France, explorez DinoLand et ses dinosaures géants, parcourez le Village des Indiens avec son spectacle de voltige équestre. Planet Exotica vous propose des animations pédagogiques tout au long de la journée et de nombreuses activités pour tout la famille !","Zoos and Botanical Gardens","11-50 employees","Privately Held","Royan, Nouvelle-Aquitaine","France","planet-exotica.com","https://www.linkedin.com/company/planet-exotica-le-zooparc-exotique-de-royan"
,"Zoo Borysew Sp. z o.o.","Zoo Borysew jest największym  prywatnym Zoo w Polsce . Rocznie odwiedza nas ponad 250 tys. osób. Jesteśmy unikatowym w skali Polski i Europy połączeniem klasycznego Zoo z wieloma atrakcjami dla dzieci o charakterze rozrywkowym i edukacyjnym.  
Ogród Zoologiczny zajmuje 25 hektarów na których zgromadzono ponad 500 zwierząt egzotycznych reprezentujących 90 gatunków z 5 kontynentów. Do tej pory udało  się zgromadzić około 90 gatunków dzikich zwierząt.","Zoos and Botanical Gardens","11-50 employees","Privately Held","Poddębice, łódzkie","Poland","zoosafari.com.pl","https://www.linkedin.com/company/zoo-borysew-sp-z-o-o"
,"California Living Museum CALM",,"Zoos and Botanical Gardens","11-50 employees","Non Profit",,,"calmzoo.org","https://www.linkedin.com/company/california-living-museum-calm"
,"The Jerusalem Botanical Gardens","הגן הבוטני האוניברסיטאי בגבעת רם הוא פנינה של טבע בלב ירושלים. הגן פועל כמרכז חינוכי ומחקרי ומכיל אוסף מגוון של צמחים מכל העולם בתצוגה גיאוגרפית.","Zoos and Botanical Gardens","51-200 employees","Non Profit","Jerusalem","Israel","botanic.co.il","https://www.linkedin.com/company/the-jerusalem-botanical-gardens"
,"Botanischer Garten der Universität Zürich","Botanischer Garten der Universität Zürich is an entertainment company based out of ZOLLIKERSTRASSE 107, Zürich, Switzerland.","Zoos and Botanical Gardens","51-200 employees","Non Profit","Zürich","Switzerland","uzh.ch","https://www.linkedin.com/company/botanischer-garten-der-universität-zürich"
,"Wild Kid Acres","MISSION
Wild Kid Acres, LLC is devoted to providing farm-based education and community experiences and producing regenerative, sustainable and accessible food.

VISION
Wild Kid Acres looks forward to offering an aggregate market stocked with locally grown, raised, or processed agricultural products, and a state of the art production kitchen and processing area for use by local farmers looking to expand their farm businesses with value-added products.

Additionally, this project will provide future outreach and education to urban, minority, and veteran beginner farmers on farm business practices, production, and processing. Wild Kid Acres looks forward to hosting agriculture education for farmers and processors of all sizes at its new facility, and serving as a regional agriculture hub for education.","Zoos and Botanical Gardens","2-10 employees","Privately Held","Edgewater, Maryland","United States","wildkidacres.org","https://www.linkedin.com/company/wild-kid-acres"
,"Mount Desert Island Land & Garden Preserve","Mount Desert Land & Garden Preserve is a nonprofit organization that cares for three gardens and over 1,000 acres of natural lands in Seal Harbor and Northeast Harbor, Maine, United States. All gardens and lands are open to the public.","Zoos and Botanical Gardens","11-50 employees","Non Profit","Seal Harbor, Maine","United States","gardenpreserve.org","https://www.linkedin.com/company/mount-desert-land-and-garden-preserve"
,"SERLAB Zoofeed","SERLAB est le distributeur France de Granovit Zoofeed.

Granovit Zoofeed est votre partenaire professionnel pour tous les aspects de l'alimentation des animaux de zoo. Granovit offre à votre zoo une gamme complète de solutions d'alimentation innovantes ainsi qu'une expertise de pointe, permettant une alimentation de haute qualité adaptée à chaque espèce.

Approche scientifique, fiabilité et partenariat avec nos clients sont les trois principes qui, selon nous, nous lient, aujourd'hui et demain.

Notre nutritionniste conseil est à votre écoute, pour comprendre votre approche et vos attentes en alimentation pour vos bêtes.","Zoos and Botanical Gardens","2-10 employees","Self Employed",,,"aliment-zoo.fr","https://www.linkedin.com/company/serlab-zoofeed"
,"Jardin des Cimes","Le Jardin des Cimes est une invitation à découvrir différents jardins du monde, jardins nourriciers, ambiances alpines et installations artistiques, au cours d’une balade poétique, ludique et pédagogique, face à un panorama exceptionnel sur le massif du Mont-Blanc. Le Jardin des Cimes est situé sur la commune de Passy au village du Plateau d’Assy,  près de Chamonix en Haute Savoie.","Zoos and Botanical Gardens","2-10 employees","Non Profit","Passy, Auvergne-Rhône-Alpes","France","jardindescimes.com","https://www.linkedin.com/company/association-jardin-des-cimes"
,"Safari Aitana / Parque Natural el Sirer S.L.","El Safari Aitana inauguró sus puertas en el año 1975. Desde entonces el parque acoge a más de 700 animales de unas 60 especies distintas.","Zoos and Botanical Gardens","11-50 employees","Self Owned","Penáguila, Valencian Community","Spain","safariaitana.es","https://www.linkedin.com/company/safari-aitana-parque-natural-el-sirer-s-l"
,"شركة تنسيق حدائق","شركة تنسيق حدائق بجدة تقدم شركتنا أفضل التصميمات للحدائق الداخلية والخارجية من حيث الحس الجمالي و التصميم و التزيين و الديكور و الاهتمام بوجود مظلات للحماية من الشمس","Zoos and Botanical Gardens","Self-employed","Self Employed","دبي, دبي","United Arab Emirates","hdaiqjedh.com","https://www.linkedin.com/company/شركة-تنسيق-حدائق"
