"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"Surge Capital","Surge Capital is aniche propertydeveloper supported by ateam of diverseprofessionals with 50 plus years of combined experience,united by a common vision.

Our vision is to create value for the community and our investors by focusing on creating exceptionally well-designed and connected master-planned communities in urban growth corridors.

We pick choice locations in urban growth corridors to develop bothresidential estates and medium-density mixed-use properties to the highest design and environmentalstandards,enablingfuture communities and our investors to flourish.

After a recent rebrand, Surge Capital is proud to continue its work with industry-leading partners to deliver master-planned communities and investment opportunities. 

Surge Capital has delivered over $20 millionin project value and has over $115 millionin active projects, along with a healthy pipeline of projects at the planning stage.","Housing and Community Development","2-10 employees","Privately Held","Southbank, Victoria","Australia","surgecapital.com.au","https://www.linkedin.com/company/surgecap"
,"Empty Homes Collaborative  - EHC","A Collaborative law pilot project to reuse millions empty homes for millions refugees . An MVP , develop by a Camel Start up, dreaming long term and big picture to be part of the solution for a better world , impacting in climate action to prevent and avoid climate disaster . MJA LAB is the Justice Restorative justice lab , where a social profit enterprise ( MJASL ) collaborate in a systemic model , with Arteale Foundation and Artealen Lagunak assotiation , to increase awarness of Empty homes as tipping point to many systemics changes , needed in this extraodinary times.
Our dream is collaborate as B2B with a housing  global platform to share our MVP , after 12 collaboratives law pilot projects and huge learning experience .

This is a regenerative Economy project with impact: PEOPLE (Refugees), PLANET (-10 tonnes of solid waste and - 40 tonnes of CO2 per house re-used instead of building a new one 90 m2 ) and PROFIT (in line with SDGs).

Collaborative platform for the development of Conscious Collaborative Agreements between connectors.","Housing and Community Development","2-10 employees","Self Owned","Vitoria-Gasteiz, Basque Country","Spain","ehcollaborative.org","https://www.linkedin.com/company/emptyhomescollaborative"
,"Worcester Common Ground","Worcester Common Ground (WCG) is a community development corporation in the Piedmont neighborhood of Worcester that promotes and develops permanent and sustainable improvement in the community through affordable housing, resident activism, and economic development. WCG rehabilitates abandoned housing by acquiring parcels of vacant land for new construction to provide area residents with affordable rental units, the opportunity to own their own home, and an avenue to contribute to an increased level of neighborhood stability, investment, and pride. 

Worcester Common Ground, Inc. (WCG) was founded in 1988 in response to rising concerns in the city about the high cost of housing, the displacement of families, and the large amount of vacant property. The dream of home ownership and economic opportunity for those living in the most underserved neighborhoods of Central Worcester was fading, and WCG decided to take action. Throughout our 30 years, we have had the great fortune of creating 176 units, 25 first-time home ownership properties, and 7 green spaces to serve our neighbors.

Community Development Corporations are 501(c)(3) registered non-profit organizations that are created to revitalize neighborhoods, address complex and systemic issues, and strengthen the community through access to affordable housing, community programming and opportunities for economic development. Worcester Common Ground focuses on the impact that affordable housing can make on rebuilding a community, from traditional rental units, to retail spaces, and first-time home ownerships. In addition to housing, we preserve and maintain greenspaces for both resident and public use to bring neighbors together, produce healthy food for the community, and provide opportunities for agricultural education and business.
By using the Community Land Trust model, Worcester Common Ground provides stewardship of Land Trust holdings in order to preserve scarce affordable housing and community resources.","Housing and Community Development","2-10 employees","Non Profit","Worcester, Massachusetts","United States","wcgcdc.org","https://www.linkedin.com/company/wcgcdc"
,"VinaLiving","Thành lập từ năm 2010, VinaLiving là thương hiệu phát triển bất động sản trực thuộc Tập đoàn VinaCapital. Trong hơn một thập kỷ qua, chúng tôi đã tiên phong kiến tạo các dự án khu dân cư kết hợp nghỉ dưỡng tại Việt Nam và vinh dự nhận được nhiều giải thưởng quốc tế.

Lấy triết lý “Kiến tạo phong cách sống nghỉ dưỡng tại nhà” làm kim chỉ nam, VinaLiving mang đến không gian sống riêng tư, trong lành và hài hòa với thiên nhiên. Các thiết kế đều hướng đến sự tinh tế, bền vững và tích hợp đầy đủ tiện ích nghỉ dưỡng cho một cộng đồng cư dân gắn kết.

Đội ngũ VinaLiving gồm các chuyên gia giàu kinh nghiệm, cùng mạng lưới đối tác uy tín trong lĩnh vực thiết kế, tài chính, quản lý và vận hành, đảm bảo sự chỉn chu và tối ưu trong từng giai đoạn phát triển dự án.
---

Established in 2010, VinaLiving is the real estate development brand of VinaCapital Group. For over a decade, we have pioneered the development of high-end residential and resort-style communities in Vietnam, earning multiple international awards.

Driven by the philosophy of “Resort Lifestyle,” VinaLiving delivers tranquil, private living spaces in harmony with nature. Our designs are refined, sustainable, and thoughtfully integrated with resort-style amenities to foster a strong sense of community.

Backed by a team of experienced professionals and a network of prestigious partners in design, project management, finance, and operations, VinaLiving ensures excellence from concept to completion.","Housing and Community Development","51-200 employees","Privately Held","Ho Chi Minh City, Vietnam","Vietnam","vinaliving.com.vn","https://www.linkedin.com/company/vinaliving"
,"Wilden","Blenk Development Corp. is the company behind Wilden in Kelowna, the largest master-planned real estate development in the Okanagan Valley and beyond. 25 years after the master-plan has been established, the Wilden community is approximately 30% built out today. Wilden will eventually span between 2800 and 3000 units in single-family and multi-family neighbourhoods, a commercial centre, a school and numerous parks. About 50% of the roughly 1500 acres will remain either untouched or dedicated to natural park.   

Both companies, Blenk Development and Wilden Construction, are owned and operated by the Blenk family, consisting of three generations, most of them living in Wilden themselves. A small and dedicated team works hand in hand from early planning stages to sales and marketing. 

The Wilden group of companies have always been a driver of change, leading the way in nature sensitive growth and sustainable residential building practices. We are initiating and funding research towards more energy-efficient and eventually carbon-neutral living.

Our clients, residents and employees are at the core of our goals and values. We offer them a balanced lifestyle along with the security of a financially stable and meaningful enterprise.","Housing and Community Development","11-50 employees","Privately Held","Kelowna, British Columbia","Canada","wilden.ca","https://www.linkedin.com/company/blenk-development-corp"
,"Four Million Homes","We’re a catalyst for change in social housing for more than four million households in England.

While some landlords provide excellent services and engage well with residents, there are others who fail.

Four Million Homes provides free knowledge, guidance and training on resident rights and how to stand up for them, how to deal with difficult landlords, and how to form a resident group to demand homes and neighbourhoods that are well maintained, clean, and safe.

Find answers to your questions, bite-sized help videos, or sign up for free online and in-person training at www.fourmillionhomes.org 

Four Million Homes is funded by the Ministry of Housing, Communities and Local Government, from April 2023 to April 2025.","Housing and Community Development","Self-employed","Non Profit","London","United Kingdom","fourmillionhomes.org","https://www.linkedin.com/company/fourmillionhomes"
,"WISH East","WISH East is a networking community for women working across every discipline of the UK Housing Sector (East Region)","Housing and Community Development","2-10 employees","Non Profit",,,"wishgb.co.uk","https://www.linkedin.com/company/wisheast"
,"Solon Community Living","An innovative, sustainable, and community-accessible housing option for individuals with developmental disabilities.","Housing and Community Development","2-10 employees","Non Profit","Solon, Ohio","United States","soloncommunityliving.org","https://www.linkedin.com/company/solon-community-living-inc"
,"Holstebro Udvikling P/S","Holstebro Udvikling P/S er et selvstændigt, non-profit partnerselskab etableret mellem Holstebro Kommune og Færchfonden i 2018, med det formål at fremme en kommerciel, langsigtet og stærk byudvikling med Holstebro som den centrale motor i Nordvestjylland.
I perioden 2018 til midten af 2020 udarbejdede vi Byens Plan, som er en ambitiøs, sammenhængende og langsigtet Masterplan for midtbyen i Holstebro. Ønsket var at skabe bedre sammenhæng i byen og tiltrække investorer til konkrete byudviklingsprojekter.

Byens Plan blev realiseret efter et omfattende arbejde med inddragelse af borgere, organisationer, foreninger og virksomheder. En parallelkonkurrence om at udarbejde den endelige Byens Plan stod mellem tre arkitekthold med Team Vandkunsten som vinder. Holdet vandt bl.a. på deres overordnede tanker om at skabe nye forbindelser gennem byen, genetablere mere natur og forstærke handels- og kulturlivet i byen.

I juni 2020 blev Byens Plan overdraget til Holstebro Kommune.

Et af de bærende elementer i Byens Plan er seks visioner:

– Plads til flere beboere
– Styrke byens natur
– En mere levende midtby
– Forbindelser på tværs
– Ændret parkeringsstrategi
– Kulturen som dynamo for byens udvikling

Disse visioner skal Holstebro Udvikling arbejde videre med. Vi skal arbejde med grøn vækst og bæredygtig udvikling. Vores mål er at skabe en dynamisk og spændende bymidte, der er med til at tiltrække mere liv til byen, flere arbejdspladser og dermed vækst til hele Nordvestjylland i fremtiden.

Byens Plan blev til i et tæt samarbejde med borgere, interessenter og andre med interesse i Holstebros bymidte. Borgerinddragelse er et nøgleord for Holstebro Udvikling – og det fortsætter. Vi vil arbejde med borgere, foreninger, handelslivet, kulturinstitutioner og alle andre, der spiller en rolle i byen. 

Ved henvendelser kontakt adm. direktør, Maj Britt Rosenmeyer Olsen, på tlf. +45 4026 1900 eller mail mbro@hbudv.dk.","Housing and Community Development","2-10 employees","Partnership","Holstebro","Denmark","holstebroudvikling.dk","https://www.linkedin.com/company/holstebro-udvikling"
,"Sustainable Development Group","Sustainable Development Group","Housing and Community Development","11-50 employees","Privately Held","Barrie, Ontario","Canada","sdgcanada.com","https://www.linkedin.com/company/sdg-canada"
,"SKYVIEW TOWN LAHORE","SkyView Town Lahore is a prestigious development project brought to you by Habib Rafiq (PVT.) LTD Pakistan Largest and most reputable real estate developer. Nestled in the heart of Lahore this exclusive community offers a blend of luxury and convenience that defines modern living.  For more information www.skyviewtownlahore.com","Housing and Community Development","201-500 employees","Public Company","Lahore, Punjab","Pakistan","skyviewtownlahore.com","https://www.linkedin.com/company/skyviewtownlahore"
,"Veteran Housing Australia","Veteran Housing Australia Pty Ltd (VHA) is a Registered Community Housing Provider established (and wholly owned) by Carry On. We provide affordable housing for Veterans in need. Our Vision is to end Veteran homelessness in Australia","Housing and Community Development","2-10 employees","Non Profit","Hawthorn, Victoria","Australia","veteranhousing.org.au","https://www.linkedin.com/company/veteran-housing-australia"
,"Comunvita GmbH","At Comunvita GmbH, we serve as dedicated transaction advisors, connecting investors with high-potential energy and real estate opportunities across Europe. Our core focus lies in utility-scale renewable energy projects and exclusive property investments. We offer comprehensive support throughout the entire transaction lifecycle — from deal sourcing and project structuring to closing — serving developers, asset owners, and institutional investors.","Housing and Community Development","2-10 employees","Public Company",,,"comunvita.com","https://www.linkedin.com/company/comunvita"
,"Homeless Alliance of Western New York","To unify and lead providers to improve the lives of people experiencing homelessness by sharing expertise, maximizing resources, and advocating for change.","Housing and Community Development","11-50 employees","Non Profit","Buffalo, New York","United States","wnyhomeless.org","https://www.linkedin.com/company/homeless-alliance-of-western-new-york"
,"Peacehaven","MISSION: To connect people of all abilities through shared living, learning, work, and play.

VISION: To be a catalyst for learning, growth, and belonging for people of all abilities everywhere.","Housing and Community Development","11-50 employees","Non Profit","Whitsett, North Carolina","United States","peacehavenfarm.org","https://www.linkedin.com/company/peacehavenfarm"
,"Cetana","We are a passionate team of professionals who seek to reimagine community development through the lens of sustainability and wellness, emphasizing climate adaptation principles and people centric designs. We are driven to leverage our collective expertise for tangible change-making on behalf of the common good, demonstrating what is possible and encouraging actors in the built environment to strive for excellence. Our vision is to inspire responsible leadership; this is why we call ourselves Cetana.

Cetana Deﬁned - [Ceh-tah-nah]: A mental factor that moves or urges the mind in a particular direction, toward a specific objective or goal. It is closely associated with the generation of karma.

We are now on the hunt for real estate development opportunities across Ontario. We have the expertise, we have the market leadership, and we have access to funding. The next step is focused on initiating collaborative partnerships with the municipalities that share our vision. Together, we will identify the properties and apply our integrated design process to turn our plans into reality.","Housing and Community Development","2-10 employees","Privately Held","Toronto, Ontario","Canada",,"https://www.linkedin.com/company/cetana-communities"
,"APPUII","L’association APPUII est composée d’enseignants-chercheurs, de professionnels des métiers de la ville, d’étudiants, de membres d’associations locales et d’habitants de quartiers populaires.

APPUII intervient en soutien à des demandes de collectifs informels ou associations reconnues qui se mobilisent pour que la ville se fasse avec eux et non contre eux.

Il s’agit de mobiliser des ressources, de renforcer des capacités, de mettre en place des intermédiations avec ces collectifs et associations afin de produire d’autres informations, des alternatives d’aménagement ou des méthodes de débat.

APPUII, Alternative Pour des Projets Urbains Ici et à l’International, est une association loi 1901 intervenant en soutien à des demandes locales et se positionnant aussi à l’échelle nationale pour contribuer à alimenter UNE ACTION SUR LA VILLE COOPERATIVE, SOUCIEUSE D’ÉCOUTE ET D’ÉGALITÉ.

Tous les mercredis de 11h à 16h, APPUII accueille les bénévoles à l’AERI à Montreuil (57 rue Étienne Marcel, métro Croix de Chavaux).

Tout le reste de la semaine, APPUII vous accueille dans ses locaux au 2ème étage de la Maison des Sciences de l’Homme (10h à 18h), au 20 avenue George Sand, à St-Denis (Métro Front-Populaire).","Housing and Community Development","2-10 employees","Partnership","St.-Denis, Île-de-France","France",,"https://www.linkedin.com/company/alternatives-pour-des-projets-urbains-ici-et-á-l-international"
,"Great Outdoor Cottages","We are a team of developers, investors, and adventurers. Great Outdoor Cottages was formed to design and build innovative and high-quality cabins, park models and cottages for the campground and resort industries. We were founded on the idea that people should have the opportunity to enjoy their time outdoors in a way that is both comfortable and affordable.

Our team has been hand-picked for their talents and dedication to excellence. We are passionate about what we do, and that passion shows in everything we do, from our clean and modern facilities to our personalized services and beautiful products.

Our units are built with a focus on sustainability and durability. We use the finest materials and craftsmanship in our cottages and constantly improve our products to ensure you get the best possible experience from us. We work hard to create cottages with modern amenities to provide affordable, luxurious, and comfortable ""tiny homes"" for people who love the outdoors.","Housing and Community Development","51-200 employees","Privately Held","Georgetown, Delaware","United States","greatoutdoorcottages.com","https://www.linkedin.com/company/great-outdoor-cottages"
,"Rural Impact Canada","Rural Impact Canada empowers and enables small and rural municipalities to support the housing needs of their communities through our programs and initiatives. We are committed to fostering sustainable growth, enhancing local capabilities, and building resilient communities by providing innovative solutions, expert guidance, and collaborative partnerships.","Housing and Community Development","2-10 employees","Non Profit","Perth, Ontario","Canada","ruralimpactcanada.ca","https://www.linkedin.com/company/ruralimpactcanada"
,"Senatorch Limited","Senatorch Limited is a Construction, Real estate development and Facility management company with over a decade of experience and expertise in creating livable housing solutions in Nigeria.","Housing and Community Development","11-50 employees","Privately Held","Awka, Anambra","Nigeria","senatorch.com","https://www.linkedin.com/company/senatorch-limited"
,"HIT.development","HIT. development - a team that is engaged in full-cycle development.
 
We create premium residential and public projects in Bali:
- high class apartments, clubhouses and villas;
- spa complexes, restaurants and other projects from the field of recreation and hospitality

Core values of the team:
Quick decision-making, we are ready to trust your experience to move “Forward and up!”
People and a team of professionals are our main asset!
We pay special attention to the unique design of projects, the quality of construction and product packaging.

Our team consists of real professionals with exceptional knowledge, accumulated over the years, providing first-class service and reliability.

We give you the opportunity to touch one of the most developing real estate markets and realize your potential with us!

Do you want to join the rapidly developing team of the HIT project. development, leave a request and our HR team will contact you.","Housing and Community Development","2-10 employees","Public Company","Bali","Indonesia","hit.dev","https://www.linkedin.com/company/hit-dev"
,"Flourish","Flourish deploys the accumulated development experience of Indwell, a Canadian leader in developing new affordable and supportive housing.

Flourish provides real estate development services to clients pursuing affordable housing and social-purpose projects. Our team can assist with the full range of development activities, including project ideation and site selection, planning and community engagement, funding strategies and program model design, and project management through design, construction, and occupancy.

Our expertise reflects Flourish’s role in creating homes for over 1,000 households in both urban and rural communities, demonstrating our creativity and collaborative approach to outcome-focused project management.","Housing and Community Development","11-50 employees","Non Profit","Hamilton, Ontario","Canada","flourish.ca","https://www.linkedin.com/company/flourishdevelopment"
,"London Development Institute","The London Development Institute (LDI) is a member-based organization representing most land developers in the London area. LDI has been the leading voice on development issues in our City for more than 40 years. Our goal, working with our partners in local government and the community, is to build a better London.","Housing and Community Development","Self-employed","Privately Held","London, Ontario","Canada","londondev.ca","https://www.linkedin.com/company/buildinglondonbetter"
,"Life at HVERSE","Explore with us the life at HVERSE!","Housing and Community Development","501-1,000 employees","Privately Held",,,"hverse.com.pk","https://www.linkedin.com/company/lifeathverse"
,"Nexus Developer","Pioneering Real Estate Developer in Dubai, Crafting luxurious living experiences that transcend expectations.","Housing and Community Development","11-50 employees","Privately Held","Dubai","United Arab Emirates","nexusdeveloper.com","https://www.linkedin.com/company/nexusdeveloperofficial"
,"TriStar Site Development Co., LLC","Welcome to TriStar Site Development Co., LLC, your trusted partner in excavation, grading, and utility installation for a range of projects, including private residential, small to medium commercial, and mass residential site development. Established in January 2022 and based in Burns, TN, we proudly serve Dickson, Williamson, Davidson, and surrounding counties with a commitment to excellence. With over two decades of expertise in the dirt moving industry, our founder brings unparalleled knowledge and dedication to every project. At TriStar, our goal is to be one of the premier companies in middle Tennessee, prioritizing customer satisfaction and providing our skilled employees with the support they need to complete projects efficiently. Explore the difference TriStar can make for your development needs – where professionalism meets proficiency. #TSDCo25 #TLS2022","Housing and Community Development","2-10 employees","Partnership","Burns, Tennessee","United States","tnexcavationpros.com","https://www.linkedin.com/company/tristarsitedevelopment"
,"Pacifica Residential","Built on the philosophy of Commitment, Convenience and Comfort, Pacifica Residential is among the leading multifamily management firms in the United States. Established in 1999, Pacifica has experienced significant growth, including California, Washington, Nevada, Florida and North Carolina communities. Offering a variety of apartment and condominium options, Pacifica Residential gives you the control to choose the home that meets and exceeds your needs. Our priority is to provide outstanding service, create lasting resident relationships and contribute to the vitalization of the neighborhoods where we do business.","Housing and Community Development","1,001-5,000 employees","Privately Held","San Diego, California","United States","pacificaresidential.com","https://www.linkedin.com/company/pacificaresidential"
,"DiCosola","DiCosola.
WE BUILD REAL VALUE IN REAL ESTATE.

 

The DiCosola name has been synonymous with excellence for over two decades.

What began as a boutique luxury residential construction company in the late 1990’s has flourished and grown to encompass construction and development services nationwide.

Our core values of quality, vision and partnership are infused in every action we take, every relationship we cultivate, every project we complete.","Housing and Community Development","2-10 employees","Privately Held","Hinsdale , Il","United States","dicosola.co","https://www.linkedin.com/company/dicosola"
,"Harmony Housing Affordable Development","Harmony Housing Affordable Development constructs and preserves thousands of rental units for low-wealth residents. We partner with public entities, for-profits, and nonprofits to make a positive impact on vulnerable, economically-neglected communities in rural, suburban, and urban parts of the United States.

We have a national development footprint that makes an impact locally, one individual at a time. Our development experience is diverse – we work in urban, suburban, and rural markets. With like-minded partners, we invest in their ambitions, resulting in authentic and genuine relationships built upon integrity, trust, and equally important, positive results. Our team, originally formed in 2008 and sold to Harmony Housing Affordable Development in 2023, brings a wealth of experience and specialized knowledge to the affordable housing industry.","Housing and Community Development","11-50 employees","Privately Held",,,"hhad.org","https://www.linkedin.com/company/hhadorg"
,"U Share Inc.","U Share Inc. (formerly Kurofune Design Holdings) is a Tokyo-based developer architect firm specializing in the real estate development, design, and operation of innovative residential spaces. 

Since 2018, the company has delivered projects throughout Japan, including U Share Student (an international student dormitory brand) and U Share Professional (share house for working adults), both of which are designed from the ground and operated in-house. 

U Share Inc. focuses on building communities that support personal and professional growth through comprehensive real estate planning, design, and management.

U Share Student: u-share.com 
U Share Professional: ushare.com/minamiaoyama","Housing and Community Development","11-50 employees","Privately Held","Shibuya, Tokyo","Japan","ushare.com","https://www.linkedin.com/company/ushare-inc"
,"African American Alliance for Homeownership (AAAH)","AFRICAN AMERICAN ALLIANCE FOR HOME OWNERSHIP INC is a company based out of PO BOX 11531, Portland, Oregon, United States.","Housing and Community Development","2-10 employees","Non Profit","Portland, Oregon","United States","aaah.org","https://www.linkedin.com/company/african-american-alliance-for-home-ownership-inc"
,"Resero Property","We work alongside land and building owners to reimagine and retool their assets. Bringing together funding, legal, planning and construction knowledge, we help our clients unlock more value.","Housing and Community Development","2-10 employees","Privately Held","Auckland, AUK","New Zealand","reseroproperty.co.nz","https://www.linkedin.com/company/resero-property"
,"East St. Tammany Habitat for Humanity","Through affordable home-ownership opportunities, financial education, advocacy efforts, and neighborhood empowerment programs, ESTHFH transforms families, revitalizes neighborhoods, and is working together to build a better St. Tammany. 

Strategically bringing together public and private funding, community leadership and vision, and thousands of volunteers—we will break the cycle of poverty and transform our communities.","Housing and Community Development","2-10 employees","Non Profit","Slidell, LA","United States","esthfh.org","https://www.linkedin.com/company/east-st-tammany-habitat-for-humanity"
