"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"Blake Envelopes & Packaging","We are Blake, market leaders in the world of envelopes and postal packaging, distributing our brands to over 45 countries worldwide…
 
Starting with nothing more than a desk and phone in our CEO’s attic space, Blake has grown every year, and today over 2 billion Blake products drop through mailboxes across the globe every day!

Our diversification extends to anything that ‘envelops’ your product…

Many view the envelope as a product of the past used for letters and mail, however we view the envelope of the present and the future; as an ‘eCommerce transportation tool’. It provides a solution which is alternative to plastic and, by its very construction and sizing, removes the consumer frustration of ‘overpacking’. This, combined with its ability to go through a mailbox, gives the most cost effective and secure method of delivering your eCommerce!

We pride ourselves in being a sustainably sound business and have always been passionate about caring for the environment we live in. This is why we offer a wide range of recycled envelopes, not to mention our wonderful plastic-free Vita range which provides a paper alternative to any plastic eCommerce postal solution and helps to keep our rivers, coastlines and oceans clear of plastic pollution.

Something closely linked with the envelopes we sell, literacy has always been very important to us at Blake. We recognise the difference a good education makes to every child’s future and so we created our “Giving Hope Through Education” program to fund and donate learning supplies to children in poor and deprived circumstances who wouldn’t otherwise have this chance.

Visit foundation.blake-envelopes.com to find out more!

Blake is different; positively different and creatively different.","Wholesale Paper Products","51-200 employees","Public Company","Yeovil, Somerset","United Kingdom","weareblake.co.uk","https://www.linkedin.com/company/blake-envelopes"
,"Polyedra Spa","POLYEDRA S.p.A. is among Italy’s leading companies in the distribution of paper for print communication, synthetic materials for visual communication, packaging solutions as well as printing and cutting machines and accessories.
Polyedra manages a warehouse with more than 10,000 references from over 200 of the most prestigious manufacturers nationwide and internationally.
Polyedra S.p.A. is part of industrial Group LECTA; one of the leading manufacturers and distributors of specialty papers for labels and flexible packaging, premium coated and uncoated paper for wide format advertising, high quality publishing and commercial printing, along with other high value-added paper products.","Wholesale Paper Products","51-200 employees","Privately Held","Assago, Lombardy","Italy",,"https://www.linkedin.com/company/polyedraspa"
,"Saudi Paper Converting Co. (SPC)","SPC is Saudi Paper Group’s converting arm. We focus towards offering high quality converted tissue paper products under our multiple local brands, such as Mouchoir, City, Excellence and SPC PRO","Wholesale Paper Products","501-1,000 employees","Privately Held","Dammam, Eastern","Saudi Arabia","saudipaper.com","https://www.linkedin.com/company/saudi-paper-converting"
,"Papel Higiénico Paracas","En Papel Paracas, nos enorgullecemos de ofrecer una amplia gama de productos de alta calidad para satisfacer diversas necesidades. Nuestra especialidad es la fabricación de papel higiénico y papel toalla, que se distinguen por su suavidad, durabilidad y compromiso con la sostenibilidad. 

Sobre nuestros productos: 
- Papel higiénico: Disponible en varias presentaciones, es conocido por su excelente resistencia y rendimiento. Utilizamos tecnología avanzada para garantizar que cada rollo cumpla con los más altos estándares de calidad y confort.
- Papel toalla: Diseñado para enfrentar los desafíos del uso diario en el hogar o en entornos comerciales, nuestro papel ofrece gran resistencia y capacidad de absorción.

Con más de 50 años de experiencia en el sector, Papel Paracas sigue innovando y mejorando para ofrecer productos que no solo cumplen con las expectativas de nuestros clientes, sino que también contribuyen al bienestar común.","Wholesale Paper Products","501-1,000 employees","Self Owned","Ventanilla, Callao","Peru","papelerareyes.com","https://www.linkedin.com/company/papel-paracas"
,"Papeles y Corrugados Andina    SA","PAPELES Y CORRUGADOS ANDINA S.A. , es una empresa dedicada a la fabricación y comercialización de soluciones de empaque de cartón corrugado, que incursionó  en el mercado nacional papelero en el año 1995.  Nuestra planta tiene un área total de 67.200 m², conformada por dos plantas de producción independientes. 

 

Actualmente en la Planta de Producción Molino se elaboran aproximadamente 4350 toneladas/mes de papel y la planta de producción corrugador  cuenta con capacidad  de 7.000.000 metros cuadrados/mes.

 

Nuestra compañía contribuye con el desarrollo del país y principalmente de la región  generando empleo en  cinco (5)  municipios de Cundinamarca (Sesquilé, Tocancipá, Gachancipá, Suesca,  Zipaquirá) , y la ciudad de Bogotá.

 

PAPELES Y CORRUGADOS ANDINA S.A, es una empresa certificada en ISO 9001 versión 2015 por Bureau Veritas Certification y cuenta con el reconocimiento de Compromiso de Responsabilidad Social, expedido por la Coorporación Fenalco Solidario Colombia.","Wholesale Paper Products","201-500 employees","Privately Held","Sesquilé, Cundinamarca","Colombia","corrugadosandina.com.co","https://www.linkedin.com/company/papeles-y-corrugados-andina-sa"
,"Sanovo Greenpack Argentina S.R.L.","Sanovo Greenpack Argentina S.R.L. is a company based out of RUTA NACIONAL 151 KM. 5,50, Cipolletti, Argentina.","Wholesale Paper Products","201-500 employees","Privately Held","Cipolletti, Rio Negro","Argentina","sanovo.com.ar","https://www.linkedin.com/company/sanovo-greenpack-argentina-s.r.l."
,"Jagdamba Paper Corporation","Paper Merchants, Paper and Board Manufacturers, Corrugated Packaging Producers, and Corrugated Board Manufacturers. Duplex Board, Packaging Board FBB/SBS, Fluting Medium & Testliner Paper, Kraft Paper, Woodfree Paper, Newsprint Paper, Copier Paper, Packaging Paper & Waste Paper are the products we offer.","Wholesale Paper Products","11-50 employees","Partnership","Mumbai , Maharashtra","India","jpcindia.in","https://www.linkedin.com/company/jagdamba-paper-corporation"
,"DIPISA","Somos Papeles Industriales! | Papeles para la Industria Gráfica y de Packaging | Comunicación Visual | Autoadhesivos | Insumos Gráficos | Servicio de corte y rebobinado | Dipisa cuenta con una serie de marcas de fabricación propia como Ovella, Ovella Expert, Adtack y Pix.","Wholesale Paper Products","51-200 employees","Privately Held","Santiago","Chile","dipisa.cl","https://www.linkedin.com/company/distribuidora-papeles-industriales-s-a"
,"Alarco Trading","Alarco Trading is an emerging company operating in Printing, packaging and labeling Industries supplying variety of paper, paperboard, raw material, equipment and machinery to producers in all segments of the industry: corrugated packaging, offset, gravure, flexo and digital printing and other related segments.","Wholesale Paper Products","2-10 employees","Partnership","Dubai","United Arab Emirates",,"https://www.linkedin.com/company/alarco-trading"
,"Papelera Berazategui SAICYF","Papelera Berazategui SAICYF es lidere en ventas de tubos y esquineros de carton, entre otros productos que ofrecemos. Contamos con un excelente grupo humano y de profesionales, valor fundamental para el desarrollo de la compañia.","Wholesale Paper Products","201-500 employees","Privately Held","Berazategui, Buenos Aires","Argentina","papeleraberazategui.com","https://www.linkedin.com/company/papelera-berazategui-saicyf"
,"Intermark Arabia","Driven by a commitment to quality, sustainability, and growth, Intermark rapidly expanded its reach to the GCC region through the establishment of Al Maskan in Jeddah in 1995.

Through unwavering dedication and a focus on producing premium paper products, Intermark achieved a significant milestone in 2022 with the inauguration of Intermark Arabia in Saudi Arabia. 

Today, Intermark stands as a prominent industry player, employing hundreds of dedicated staff members who are integral to our success.

Customer satisfaction has been the cornerstone of Intermark's operations. By consistently delivering high-quality products on time, we have cultivated strong and enduring customer relationships. Strategic partnerships with leading European paper mills have been instrumental in sourcing exceptional raw materials, thereby guaranteeing product excellence.

In alignment with our 2030 vision, Intermark is committed to industry leadership through technological advancement and product innovation. By investing in cutting-edge machinery and developing eco-friendly paper consumables, we aim to meet the evolving demands of the market and solidify our position as a pioneer in the industry.","Wholesale Paper Products","51-200 employees","Privately Held","Mishrifah District, Jeddah","Saudi Arabia","intermark.ws","https://www.linkedin.com/company/intermarksa"
,"Copymate Plus","At Bulleh Shah Packaging, a Packages Group Company, we understand the power of clear communication. That's why we offer Copymate Plus, a premium photocopy paper designed to elevate your printing experience.

Made entirely from 100% Wood Pulp Fiber, Copymate Plus delivers exceptional printability and performance across various office applications. Whether you're utilizing photocopiers, laser printers, fax machines, or simply taking notes for that crucial meeting, Copymate Plus ensures your documents and ideas are conveyed with professionalism and clarity.","Wholesale Paper Products","1,001-5,000 employees","Privately Held","Lahore","Pakistan","bullehshah.com.pk","https://www.linkedin.com/company/copymate-plus"
,"Corporación Budak",,"Wholesale Paper Products","51-200 employees","Privately Held",,,,"https://www.linkedin.com/company/corporaciónbudak"
,"JQ Shop","A JQ Shop Brasil é a maior distribuidora de papelaria criativa do país!

Temos o melhor preço do mercado, diferencial nos produtos, vendemos tanto atacado quanto varejo, com envios para todo o Brasil.

Redes sociais: @jqshopbrasil","Wholesale Paper Products","11-50 employees","Public Company","São Paulo, SP","Brazil",,"https://www.linkedin.com/company/jq-shop"
,"Hygiene Systems","Zvanični uvoznici i distributeri proizvoda i opreme za profesionalnu higijenu za Srbiju i Crnu Goru 20 globalno poznatih brendova: Tork, Nilfisk, Diversey, Electrolux Professional, Vermop, Vileda Professional, Kiehl, KAW Kiehl, Tana Professional, Plum, Egholm,  FBK, GFL, Fre-Pro, Paxxo, Tubeless, 3M, CM2W, Fugenial.

Već 25 godina uspešno poslujemo na domaćem tržištu, pružajući najviši nivo usluge našim klijentima i primenjujući najviše standarde u oblasti profesionalne higijene. Kod nas možete naći sve proizvode potrebne za potpuno opremanje vašeg prostora ili poslovnog okruženja. U našem asortimanu nalaze se: papirna galanterija, mašine za pranje i čišćenje, profesionalne mašine za sudove i veš, oprema za pranje, profesionalna hemija, dozirni sistemi. Svi naši proizvodi su prepoznatljivi po kvalitetu, ekonomičnosti i pouzdanosti.

U našem timu nalazi se više od 40 stalno zaposlenih profesionalaca, koji Vam svojim znanjem i dugogodišnjim iskustvom pomažu u uspostavljanju sistema profesionalne higijene, stvarajući sigurno higijensko okruženje. 

Pored naših proizvoda nudimo i veliki broj usluga iz oblasti higijene kao što su:

servis mašina za pranje i čišćenje kupljenih kod nas,
profesionalni planovi čišćenja, tehničke liste proizvoda,
obuka vaših zaposlenih u koriščenju mašina i hemije,
konsultacije i personalizovana higijenska rešenja,
besplatna montaža i servis svih držača i dozatora iz našeg asortimana

Pored veleprodaje, proizvode možete nabaviti putem našeg webshopa ili posetite naše maloprodajne objekte u Bulevaru Arsenija Čarnojevića 111 u Beogradu ili Serdara Jola Piletića 2 u Podgorici.","Wholesale Paper Products","11-50 employees","Privately Held","Belgrade, Centralna Srbija","Serbia","hygienesystem.com","https://www.linkedin.com/company/hygienesystems"
,"Hygiene Systems","Zvanični uvoznici i distributeri proizvoda i opreme za profesionalnu higijenu za Srbiju i Crnu Goru 20 globalno poznatih brendova: Tork, Nilfisk, Diversey, Electrolux Professional, Vermop, Vileda Professional, Kiehl, KAW Kiehl, Tana Professional, Plum, Egholm,  FBK, GFL, Fre-Pro, Paxxo, Tubeless, 3M, CM2W, Fugenial.

Već 25 godina uspešno poslujemo na domaćem tržištu, pružajući najviši nivo usluge našim klijentima i primenjujući najviše standarde u oblasti profesionalne higijene. Kod nas možete naći sve proizvode potrebne za potpuno opremanje vašeg prostora ili poslovnog okruženja. U našem asortimanu nalaze se: papirna galanterija, mašine za pranje i čišćenje, profesionalne mašine za sudove i veš, oprema za pranje, profesionalna hemija, dozirni sistemi. Svi naši proizvodi su prepoznatljivi po kvalitetu, ekonomičnosti i pouzdanosti.

U našem timu nalazi se više od 40 stalno zaposlenih profesionalaca, koji Vam svojim znanjem i dugogodišnjim iskustvom pomažu u uspostavljanju sistema profesionalne higijene, stvarajući sigurno higijensko okruženje. 

Pored naših proizvoda nudimo i veliki broj usluga iz oblasti higijene kao što su:

servis mašina za pranje i čišćenje kupljenih kod nas,
profesionalni planovi čišćenja, tehničke liste proizvoda,
obuka vaših zaposlenih u koriščenju mašina i hemije,
konsultacije i personalizovana higijenska rešenja,
besplatna montaža i servis svih držača i dozatora iz našeg asortimana

Pored veleprodaje, proizvode možete nabaviti putem našeg webshopa ili posetite naše maloprodajne objekte u Bulevaru Arsenija Čarnojevića 111 u Beogradu ili Serdara Jola Piletića 2 u Podgorici.","Wholesale Paper Products","11-50 employees","Privately Held","Belgrade, Centralna Srbija","Serbia","hygienesystem.com","https://www.linkedin.com/company/hygiene-systems-srb"
,"VICTOR FERIA","Discover Cleanliness and Comfort

Welcome to a place where clean meets comfort. Imagine walking into a space where every corner is spotless and inviting. That’s what we deliver.

Our products include:

Paper Towels & Tissue Paper

Trash Liners & Specialty Chemicals

Odor Control Solutions

Soap & Sanitizers

Disinfectants & Pan Liners

Industrial Safety Products

We know that managing expenses is a big deal for office managers and executives. That's why we take a comprehensive approach to problem-solving. We consider everything: production time, product usage, compliance with regulations, and staff training.

Our mission is to provide the perfect products for your needs, helping your business run smoothly and efficiently. We're dedicated to giving you solutions that go beyond expectations.

Let us show you how clean and comfort can transform your space. Contact us today to learn more!

#victorferia #customerrelations #personalbranding #operationsmanagement #healthcare #management #gettingthingsdone #executivesandmanagement","Wholesale Paper Products","2-10 employees","Privately Held","Fort Lauderdale, Florida","United States","victorferia.com","https://www.linkedin.com/company/victor-feria-associates-inc"
,"Fuzhou Sencai Paper Products Co., Ltd.",,"Wholesale Paper Products","11-50 employees","Self Owned",,,"sencaiprinting.com","https://www.linkedin.com/company/fuzhou-sencai-paper-products-co-ltd"
,"CarryB","Welcome to Adhav Packs Pvt. Ltd., the home of Carryb, where sustainability meets innovation. Based in Kerala, India, we specialize in manufacturing and exporting eco-friendly, customized paper carry bags designed to meet the diverse needs of global markets. Whether you’re in the food, textile, supermarket, jewelry, or gift shop industries, our high-quality paper bags combine functionality and aesthetics to enhance your business offerings.

Why Choose Us?
Proven Expertise: With years of experience in the paper industry, we bring deep knowledge and reliable solutions to every project.
Innovative Technology: Our fully automated manufacturing system ensures precision, scalability, and unbeatable cost efficiency.
Unmatched Quality: Each bag is crafted with care, ensuring superior quality to reflect the value of your brand.
Transparency You Can Trust: From production to delivery, we maintain open communication to build strong, lasting partnerships.
Timely Dispatch: We value your time, ensuring on-schedule delivery to keep your business running smoothly.
Global Reach: Trusted by importers, distributors, and suppliers in Japan, Dubai, Vietnam, the USA, and the EU, we’re a partner you can count on.

At carryb, we’re more than manufacturers; we’re your partners in sustainability. By choosing us, you’re contributing to a greener future while optimizing your costs.

 Our Commitment to You

Tailored designs to meet your specific business needs.
Competitive pricing without compromising quality.
Seamless and professional service from start to finish.

 Let’s Connect!

Looking to elevate your brand with eco-friendly paper solutions? Follow our page, drop a comment, or send us a message to explore how carryb can help grow your business sustainably.

 Carry the Future with carryb.

Ready to join the eco-friendly revolution? Contact us today at info@carryb.in or visit www.carryb.in!","Wholesale Paper Products","11-50 employees","Privately Held","Kochi, Kerala","India","carryb.in","https://www.linkedin.com/company/carrybin"
,"Luckin Decor","Fujian Luckin Paper Decoration Co., Ltd. specialize in produce and supply paper party supplies products, focuses on supplying good quality paper plate, paper napkin, paper cup, paper banner, paper bag and other party paper products. 

Due to the international trade is becoming more diversified, in order to meet different customers needs, Fuzhou Luckin Paper Decoration Co., Ltd. become a development, design and production of integrated enterprise. 
We are proud to claim that our products are made from 100% environmentally papers.  We welcome customized order requests. You can trust us with your designs, your customized package, your logo labeling requests. 

We can join our efforts together to turn a simple piece of paper into the most creative artwork. We make simplicity, and you unfold the beauty.","Wholesale Paper Products","11-50 employees","Privately Held","Fuzhou, Fujian","China","luckindecor.com","https://www.linkedin.com/company/luckin-deco"
,"Atithi Paper LLP","Atithi Paper LLP is one amongst the most eminent, rapidly growing, paper manufacturing company located in Western Part of India.","Wholesale Paper Products","51-200 employees","Partnership","morbi, morbi","India","atithipaper.com","https://www.linkedin.com/company/atithi-paper"
,"安徽塑纺 — ANHUI FOR PLASTIC AND TEXTILE INDUSTRIES","أول مصنع مصري متخصص في صناعة جميع أنواع الوايرات واللباد والبطاطين والمستخدمة لصناعة الورق والكرتون والأقمشة الغيرمنسوجة","Wholesale Paper Products","51-200 employees","Privately Held","العبور","Egypt","egy-anhui.com","https://www.linkedin.com/company/egy-anhui"
,"COGECOMSA S.A.",,"Wholesale Paper Products","51-200 employees","Privately Held",,,,"https://www.linkedin.com/company/cogecomsa-s-a"
,"PACAPROD SAS","PACAPROD, c’est de la création 100% française autour du message, du lien et du cadeau.

PME familiale 3ème génération qui a su garder sa dimension humaine, la société compte actuellement plus de 65 salariés, dont 30 commerciaux et plus de 200 merchandiseurs présents sur toute la France et le Luxembourg pour une gestion optimale des linéaires.

Créativité, Réactivité & Passion du métier, sont les principales caractéristiques de notre équipe, le tout dans une démarche éco-responsable.

Tout a commencé en 1943, avec une chambre photographique, un sac à dos version XXL, une 2 CV rouge et une passion fervente pour la photographie. 

C’est ainsi qu’André Béguin démarre son entreprise, à l’époque spécialisée dans la commercialisation des légendaires cartes postales, souvenir irremplaçable du vacancier. 

Puis, sa fille et son gendre font vivre le rêve en plus grand en créant et commercialisant des Cartes de Vœux pour tous les évènements de la vie ainsi que de l’Emballage Cadeaux. 

L’entreprise devient alors petit à petit l’un des fournisseurs privilégié de la grande distribution française sous le nom de PACAPROD SAS.","Wholesale Paper Products","51-200 employees","Self Owned","Grenoble","France","pacaprod.com","https://www.linkedin.com/company/pacaprod"
,"Specialty Packaging Materials","packaging materials supply chain consultant","Wholesale Paper Products","Self-employed","Privately Held","San Antonio, TX","United States",,"https://www.linkedin.com/company/specialtypackaging"
,"Ecofibras Ponderosa","Ecofibras Ponderosa inició operaciones en el año 1979, en Azcapotzalco Distrito Federal actualmente Ciudad de México, como parte del “Grupo Chihuahua”, bajo la razón social de SERPASA S.A. DE C.V. El objetivo desde entonces se consolidó en crear un departamento para el abastecimiento de fibras de papel y cartón para Cartones Ponderosa.

En 1994 Grupo Pulsar Internacional adquiere la empresa; y el 18 de Enero de 1996 decide cambiar la razón social a como actualmente está constituida Ecofibras Ponderosa S.A. de C.V.

El objetivo de garantizar el suministro de fibra secundaria de papel y cartón a Cartones Ponderosa, siguió en pie por lo que  se estableció una infraestructura que le permitiera estar en condiciones de participar activamente en el mercado nacional de fibra secundaria, para lo cual conformó la red de Centros de recolección, selección y empaque de fibra secundaria más importante del país.

En el año 2001 Organización Editorial Mexicana adquiere el 100% de su infraestructura de operación, incluyendo a Cartones Ponderosa, los centros de distribución, transportes y los centros de captación de Ecofibras Ponderosa, misma que hasta el momento nos sigue respaldando a nivel nacional, y con un nuevo reto de abastecimiento de fibra secundaria ya que también adquiere Productora Nacional de Papel en esa época.

Actualmente contamos con 13 Centros de recolección a nivel nacional, ubicados estratégicamente en las principales ciudades del país.","Wholesale Paper Products","201-500 employees","Privately Held","Tequisquiapan, Querétaro","Mexico","ecofibrasponderosa.com","https://www.linkedin.com/company/ecofibras-ponderosa"
,"Heart & Soul Studio","At Heart & Soul Studio, our mission is to infuse joy into every moment, whether it's a grand family celebration or the simple pleasures of everyday life. We believe in the magic of bringing people together, adding a special touch to both significant events and daily experiences.

As a global supplier, we offer exquisite products designed for special occasions. Our personalised service caters to retail and catering clients, providing stylish and innovative products tailored to fit various budgets and briefs.

While our Christmas crackers have earned us a stellar reputation, we also create a wide range of other delightful items, including gift tags, gift wrap, paper tape, and games. Each product is crafted with the same dedication to quality and creativity, ensuring that every occasion is a bit more joyful and memorable with Heart & Soul Studio.

Previously known as, and still creating, Celebration Crackers we are known internationally for our bespoke Christmas products.

Formerly known as Celebration Crackers, we have built an international reputation for our bespoke Christmas products while continuing to create them under our new name.","Wholesale Paper Products","11-50 employees","Privately Held","Poole, Dorset","United Kingdom","heartandsoul.studio","https://www.linkedin.com/company/heart-soul-studio"
,"Pañuelos del Sur","Somos una empresa Argentina creada en 2012 para abastecer la demanda creciente de pañuelos descartables
Desde nuestra planta productiva en Hurlingham, provincia de Buenos Aires, distribuimos nuestros
productos por todo el país, el Mercosur y hasta en EEUU
En nuestra planta productiva de última generación somos más de 40 colaboradores, operando en
4 líneas 24 hs
Entre nuestros clientes contamos con empresas de renombre en diferentes canales de venta supermercados, mayoristas, cadenas de farmacia y distribuidores.","Wholesale Paper Products","11-50 employees","Privately Held","Hurlingham, Buenos Aires","Argentina","panuelosdelsur.com.ar","https://www.linkedin.com/company/pañuelos-del-sur"
,"KOOZ","شركة كوز الشرق للمنتجات الورقية تأسست في عام 2012 في المدينة الصناعية الثانية، الدمام، وتقع في المنطقة الشرقية، المملكة العربية السعودية.","Wholesale Paper Products","51-200 employees","Partnership",,,"koozalsharq.net","https://www.linkedin.com/company/kooz-al-sharq-paper-productions-co"
,"Kurt Müller GmbH - Großhandel für Hygienebedarf","Die Kurt Müller GmbH ist einer der marktführenden Fachgroßhandelsunternehmen für Waschraumhygiene, Patientenhygiene, Industrieputzrollen, Hygienepapiere allg., Folienartikel, Gebäudereinigerbedarf und Büropapiere. Die Kernkompetenz liegt in der wirtschaftlichen Beratung, dem nachgewiesenen Fokus auf Nachhaltigkeit, der ausgesprochenen Preis-Leistungs-Orientierung, Zuverlässigkeit, Schnelligkeit und der Kontinuität der Ansprechpartner für die Zielgruppen:
Industrie- und Dienstleistungsunternehmen, Gesundheitswesen, insb. Krankenhäuser und Altenheime, Banken, Sparkassen und Versicherungen,
Lebensmittelverarbeiter, HORECA, Schulen und Bildungseinrichtungen, Öffentliche Verwaltungen, Facility Management und Gebäudereinigerunternehmen.","Wholesale Paper Products","51-200 employees","Public Company","Pulheim, NRW","Germany","mueller-hygiene.de","https://www.linkedin.com/company/kurt-m-ller-gmbh---gro-handel-f-r-hygienebedarf"
